"store_city","store_state","id"
"Vancouver","BC",29476
"Vancouver","BC",32997
"Vancouver","BC",20594
"Vancouver","BC",48993
"Vancouver","BC",42562
"Vancouver","BC",9829
"Vancouver","BC",40239
"Vancouver","BC",41714
"Vancouver","BC",5842
"Vancouver","BC",40228
"Vancouver","BC",42310
"Vancouver","BC",16503
"Vancouver","BC",52178
"Vancouver","BC",56377
"Vancouver","BC",28145
"Vancouver","BC",23657
"Victoria","BC",31562
"Vancouver","BC",9801
"Vancouver","BC",58275
"Victoria","BC",36796
"Vancouver","BC",17556
"Victoria","BC",41800
"Vancouver","BC",60389
"Vancouver","BC",13877
"Vancouver","BC",33019
"Victoria","BC",6633
"Vancouver","BC",5758
"Vancouver","BC",18984
"Vancouver","BC",9859
"Vancouver","BC",30846
"Vancouver","BC",50279
"Vancouver","BC",43290
"Vancouver","BC",32971
"Vancouver","BC",43254
"Vancouver","BC",33744
"Vancouver","BC",57511
"Vancouver","BC",9781
"Vancouver","BC",49444
"Vancouver","BC",11604
"Vancouver","BC",24498
"Vancouver","BC",34820
"Vancouver","BC",8257
"Victoria","BC",41197
"Vancouver","BC",58282
"Vancouver","BC",11541
"Vancouver","BC",54101
"Vancouver","BC",5921
"Vancouver","BC",28837
"Vancouver","BC",56368
"Vancouver","BC",35753
"Vancouver","BC",50097
"Vancouver","BC",1807
"Vancouver","BC",34755
"Vancouver","BC",12852
"Vancouver","BC",5977
"Vancouver","BC",26839
"Vancouver","BC",32962
"Vancouver","BC",38076
"Victoria","BC",40391
"Vancouver","BC",55460
"Vancouver","BC",38063
"Vancouver","BC",43289
"Vancouver","BC",59819
"Vancouver","BC",44088
"Vancouver","BC",43251
"Victoria","BC",19239
"Vancouver","BC",54099
"Vancouver","BC",42318
"Vancouver","BC",28842
"Vancouver","BC",21788
"Vancouver","BC",44095
"Vancouver","BC",58672
"Victoria","BC",1174
"Vancouver","BC",52183
"Vancouver","BC",16517
"Victoria","BC",22688
"Vancouver","BC",56136
"Vancouver","BC",43273
"Vancouver","BC",33745
"Vancouver","BC",59086
"Vancouver","BC",54741
"Vancouver","BC",24512
"Vancouver","BC",43249
"Vancouver","BC",42321
"Vancouver","BC",48188
"Vancouver","BC",5943
"Vancouver","BC",53177
"Victoria","BC",8415
"Vancouver","BC",56137
"Vancouver","BC",26783
"Vancouver","BC",13239
"Vancouver","BC",11591
"Victoria","BC",44779
"Vancouver","BC",54136
"Vancouver","BC",26822
"Victoria","BC",52273
"Vancouver","BC",26843
"Vancouver","BC",45922
"Vancouver","BC",28843
"Victoria","BC",52270
"Vancouver","BC",16985
"Vancouver","BC",57164
"Vancouver","BC",44728
"Vancouver","BC",5769
"Vancouver","BC",47267
"Vancouver","BC",23686
"Vancouver","BC",5720
"Victoria","BC",42379
"Vancouver","BC",19720
"Vancouver","BC",18979
"Vancouver","BC",14821
"Vancouver","BC",8217
"Vancouver","BC",44955
"Vancouver","BC",23647
"Vancouver","BC",16507
"Vancouver","BC",56141
"Vancouver","BC",24524
"Vancouver","BC",39401
"Vancouver","BC",31458
"Vancouver","BC",41062
"Victoria","BC",19238
"Vancouver","BC",31451
"Vancouver","BC",5966
"Vancouver","BC",55472
"Vancouver","BC",56135
"Vancouver","BC",13228
"Vancouver","BC",59257
"Vancouver","BC",19735
"Victoria","BC",6654
"Vancouver","BC",5922
"Victoria","BC",49905
"Vancouver","BC",842
"Vancouver","BC",5903
"Vancouver","BC",36684
"Vancouver","BC",5857
"Victoria","BC",38504
"Vancouver","BC",34812
"Vancouver","BC",33031
"Victoria","BC",22691
"Vancouver","BC",37602
"Vancouver","BC",5974
"Vancouver","BC",5791
"Vancouver","BC",54097
"Vancouver","BC",24505
"Vancouver","BC",34761
"Vancouver","BC",8216
"Vancouver","BC",24495
"Vancouver","BC",41063
"Vancouver","BC",44732
"Vancouver","BC",20547
"Vancouver","BC",26818
"Vancouver","BC",15743
"Vancouver","BC",52171
"Vancouver","BC",58678
"Victoria","BC",10155
"Victoria","BC",11881
"Victoria","BC",46741
"Vancouver","BC",11555
"Vancouver","BC",32972
"Vancouver","BC",35519
"Vancouver","BC",26810
"Vancouver","BC",9849
"Victoria","BC",10158
"Vancouver","BC",1811
"Vancouver","BC",9854
"Vancouver","BC",20605
"Vancouver","BC",43295
"Vancouver","BC",32983
"Vancouver","BC",30873
"Vancouver","BC",54754
"Vancouver","BC",23692
"Vancouver","BC",29489
"Vancouver","BC",5809
"Vancouver","BC",5953
"Vancouver","BC",33721
"Vancouver","BC",16980
"Victoria","BC",10156
"Vancouver","BC",26739
"Vancouver","BC",56131
"Vancouver","BC",26722
"Vancouver","BC",12848
"Vancouver","BC",37609
"Victoria","BC",47514
"Vancouver","BC",9841
"Vancouver","BC",15714
"Vancouver","BC",26785
"Vancouver","BC",56908
"Victoria","BC",44209
"Vancouver","BC",16983
"Victoria","BC",31557
"Vancouver","BC",19002
"Vancouver","BC",5740
"Victoria","BC",29012
"Vancouver","BC",49823
"Vancouver","BC",8230
"Vancouver","BC",8227
"Victoria","BC",30332
"Vancouver","BC",30859
"Vancouver","BC",9846
"Vancouver","BC",30845
"Vancouver","BC",39394
"Vancouver","BC",13881
"Victoria","BC",30977
"Vancouver","BC",50283
"Vancouver","BC",16523
"Vancouver","BC",26751
"Vancouver","BC",55462
"Vancouver","BC",1827
"Vancouver","BC",19728
"Vancouver","BC",16502
"Vancouver","BC",33018
"Vancouver","BC",38976
"Vancouver","BC",30852
"Vancouver","BC",7344
"Victoria","BC",47315
"Victoria","BC",27259
"Victoria","BC",8413
"Vancouver","BC",24513
"Vancouver","BC",24508
"Vancouver","BC",8245
"Vancouver","BC",21815
"Vancouver","BC",857
"Vancouver","BC",57495
"Victoria","BC",7462
"Vancouver","BC",26842
"Vancouver","BC",15733
"Vancouver","BC",30864
"Victoria","BC",60203
"Vancouver","BC",22565
"Victoria","BC",48329
"Vancouver","BC",19003
"Vancouver","BC",18939
"Vancouver","BC",58303
"Vancouver","BC",56903
"Vancouver","BC",5802
"Vancouver","BC",45954
"Vancouver","BC",56138
"Vancouver","BC",57907
"Victoria","BC",37745
"Victoria","BC",1947
"Victoria","BC",30978
"Vancouver","BC",1147
"Vancouver","BC",45937
"Victoria","BC",49112
"Victoria","BC",52480
"Victoria","BC",988
"Victoria","BC",19248
"Vancouver","BC",59425
"Victoria","BC",11882
"Vancouver","BC",21073
"Vancouver","BC",57906
"Vancouver","BC",5768
"Vancouver","BC",30839
"Vancouver","BC",53167
"Vancouver","BC",33014
"Vancouver","BC",50278
"Vancouver","BC",26765
"Vancouver","BC",5752
"Vancouver","BC",44113
"Vancouver","BC",45935
"Vancouver","BC",12246
"Vancouver","BC",57507
"Vancouver","BC",31448
"Vancouver","BC",59429
"Vancouver","BC",9838
"Vancouver","BC",8244
"Vancouver","BC",5761
"Vancouver","BC",31467
"Vancouver","BC",5916
"Vancouver","BC",51029
"Vancouver","BC",34796
"Victoria","BC",42383
"Vancouver","BC",5729
"Vancouver","BC",43258
"Vancouver","BC",41964
"Vancouver","BC",26813
"Vancouver","BC",23665
"Vancouver","BC",56910
"Vancouver","BC",56122
"Vancouver","BC",53169
"Vancouver","BC",54749
"Vancouver","BC",8243
"Victoria","BC",56208
"Vancouver","BC",11611
"Vancouver","BC",5893
"Vancouver","BC",19700
"Vancouver","BC",18969
"Vancouver","BC",38468
"Vancouver","BC",24492
"Vancouver","BC",38064
"Vancouver","BC",41066
"Vancouver","BC",38979
"Victoria","BC",15867
"Vancouver","BC",23667
"Victoria","BC",35197
"Vancouver","BC",40234
"Vancouver","BC",5843
"Victoria","BC",27816
"Vancouver","BC",48966
"Vancouver","BC",5746
"Vancouver","BC",53155
"Vancouver","BC",47249
"Vancouver","BC",7331
"Vancouver","BC",18956
"Vancouver","BC",30862
"Victoria","BC",51702
"Vancouver","BC",24490
"Vancouver","BC",8251
"Victoria","BC",27820
"Vancouver","BC",5962
"Victoria","BC",44401
"Vancouver","BC",39397
"Vancouver","BC",30192
"Vancouver","BC",33743
"Vancouver","BC",39400
"Victoria","BC",33285
"Vancouver","BC",26848
"Victoria","BC",58365
"Vancouver","BC",5818
"Vancouver","BC",36691
"Vancouver","BC",21807
"Vancouver","BC",5755
"Vancouver","BC",12250
"Vancouver","BC",45963
"Vancouver","BC",5735
"Vancouver","BC",12860
"Vancouver","BC",9833
"Vancouver","BC",13242
"Vancouver","BC",28853
"Vancouver","BC",59633
"Vancouver","BC",16987
"Vancouver","BC",54125
"Vancouver","BC",31460
"Victoria","BC",55608
"Vancouver","BC",29490
"Vancouver","BC",18991
"Vancouver","BC",56905
"Victoria","BC",16650
"Vancouver","BC",11574
"Vancouver","BC",44952
"Vancouver","BC",53182
"Victoria","BC",44981
"Victoria","BC",46743
"Vancouver","BC",33732
"Vancouver","BC",11545
"Vancouver","BC",45973
"Vancouver","BC",34788
"Vancouver","BC",28850
"Vancouver","BC",35524
"Victoria","BC",7463
"Vancouver","BC",26795
"Vancouver","BC",54108
"Vancouver","BC",37603
"Vancouver","BC",11540
"Vancouver","BC",30187
"Vancouver","BC",44950
"Victoria","BC",39063
"Vancouver","BC",36123
"Vancouver","BC",17564
"Vancouver","BC",53172
"Vancouver","BC",168
"Vancouver","BC",54137
"Vancouver","BC",56123
"Vancouver","BC",44093
"Vancouver","BC",5984
"Victoria","BC",49111
"Vancouver","BC",52450
"Vancouver","BC",45956
"Vancouver","BC",54764
"Vancouver","BC",11594
"Victoria","BC",57575
"Vancouver","BC",18946
"Vancouver","BC",49840
"Vancouver","BC",29473
"Vancouver","BC",46651
"Vancouver","BC",59833
"Vancouver","BC",59999
"Vancouver","BC",5883
"Vancouver","BC",19705
"Vancouver","BC",60179
"Vancouver","BC",5733
"Vancouver","BC",38474
"Victoria","BC",27278
"Vancouver","BC",9862
"Vancouver","BC",21825
"Vancouver","BC",40233
"Vancouver","BC",41049
"Vancouver","BC",59831
"Vancouver","BC",56893
"Vancouver","BC",24519
"Vancouver","BC",15707
"Victoria","BC",51700
"Vancouver","BC",49839
"Vancouver","BC",32951
"Vancouver","BC",18977
"Victoria","BC",46740
"Vancouver","BC",57491
"Vancouver","BC",56372
"Victoria","BC",10154
"Vancouver","BC",59244
"Vancouver","BC",32980
"Vancouver","BC",28143
"Vancouver","BC",13887
"Victoria","BC",43407
"Vancouver","BC",41958
"Vancouver","BC",47251
"Vancouver","BC",22564
"Vancouver","BC",13908
"Vancouver","BC",39405
"Vancouver","BC",5760
"Vancouver","BC",35510
"Vancouver","BC",27714
"Vancouver","BC",23690
"Vancouver","BC",41044
"Vancouver","BC",27727
"Vancouver","BC",5975
"Victoria","BC",57211
"Vancouver","BC",9851
"Victoria","BC",6635
"Vancouver","BC",33022
"Vancouver","BC",41710
"Vancouver","BC",11619
"Vancouver","BC",57499
"Vancouver","BC",13907
"Vancouver","BC",7343
"Victoria","BC",36800
"Vancouver","BC",5982
"Vancouver","BC",20579
"Vancouver","BC",38980
"Vancouver","BC",5757
"Vancouver","BC",37604
"Victoria","BC",6631
"Vancouver","BC",41045
"Vancouver","BC",11618
"Vancouver","BC",34756
"Vancouver","BC",35509
"Vancouver","BC",34750
"Vancouver","BC",19727
"Vancouver","BC",17570
"Vancouver","BC",43269
"Victoria","BC",6656
"Vancouver","BC",41954
"Vancouver","BC",5816
"Victoria","BC",11868
"Vancouver","BC",60395
"Vancouver","BC",49433
"Victoria","BC",27279
"Vancouver","BC",23679
"Vancouver","BC",17545
"Vancouver","BC",32975
"Vancouver","BC",45934
"Vancouver","BC",14817
"Vancouver","BC",1816
"Victoria","BC",35199
"Vancouver","BC",13905
"Vancouver","BC",9785
"Vancouver","BC",44727
"Vancouver","BC",59255
"Vancouver","BC",52168
"Victoria","BC",58360
"Vancouver","BC",8213
"Vancouver","BC",24060
"Vancouver","BC",21820
"Vancouver","BC",54129
"Vancouver","BC",15716
"Vancouver","BC",33011
"Vancouver","BC",16519
"Vancouver","BC",27728
"Victoria","BC",60032
"Victoria","BC",21955
"Vancouver","BC",21801
"Vancouver","BC",31456
"Vancouver","BC",11616
"Vancouver","BC",55466
"Vancouver","BC",20568
"Victoria","BC",16649
"Vancouver","BC",56887
"Vancouver","BC",52444
"Vancouver","BC",5864
"Vancouver","BC",40237
"Vancouver","BC",16813
"Vancouver","BC",12249
"Vancouver","BC",43282
"Vancouver","BC",36121
"Vancouver","BC",23694
"Vancouver","BC",55486
"Vancouver","BC",21800
"Vancouver","BC",48963
"Vancouver","BC",52181
"Vancouver","BC",37606
"Vancouver","BC",22570
"Vancouver","BC",22592
"Victoria","BC",53309
"Victoria","BC",58364
"Vancouver","BC",28836
"Vancouver","BC",34804
"Vancouver","BC",48201
"Vancouver","BC",43276
"Vancouver","BC",58683
"Vancouver","BC",26781
"Vancouver","BC",28871
"Vancouver","BC",57914
"Vancouver","BC",18987
"Vancouver","BC",26752
"Vancouver","BC",20581
"Vancouver","BC",49830
"Vancouver","BC",22573
"Vancouver","BC",38974
"Vancouver","BC",58287
"Vancouver","BC",29491
"Vancouver","BC",38967
"Victoria","BC",34995
"Vancouver","BC",60391
"Vancouver","BC",5836
"Vancouver","BC",8210
"Vancouver","BC",48196
"Victoria","BC",11884
"Vancouver","BC",31454
"Vancouver","BC",18974
"Vancouver","BC",7318
"Vancouver","BC",26826
"Vancouver","BC",12241
"Vancouver","BC",9834
"Vancouver","BC",34802
"Victoria","BC",54852
"Vancouver","BC",1832
"Vancouver","BC",26815
"Vancouver","BC",9869
"Victoria","BC",49113
"Vancouver","BC",30198
"Victoria","BC",51699
"Vancouver","BC",5835
"Victoria","BC",10161
"Vancouver","BC",28876
"Vancouver","BC",60181
"Vancouver","BC",21805
"Vancouver","BC",59822
"Vancouver","BC",33021
"Vancouver","BC",5934
"Vancouver","BC",50490
"Vancouver","BC",28849
"Vancouver","BC",40238
"Vancouver","BC",35511
"Vancouver","BC",55482
"Vancouver","BC",23684
"Vancouver","BC",22555
"Vancouver","BC",37566
"Vancouver","BC",33023
"Vancouver","BC",9870
"Vancouver","BC",16526
"Vancouver","BC",19012
"Vancouver","BC",23687
"Vancouver","BC",50492
"Vancouver","BC",54759
"Vancouver","BC",12489
"Vancouver","BC",33001
"Vancouver","BC",1808
"Vancouver","BC",55781
"Vancouver","BC",20562
"Victoria","BC",6640
"Vancouver","BC",46639
"Vancouver","BC",52155
"Vancouver","BC",56118
"Victoria","BC",50313
"Vancouver","BC",22588
"Vancouver","BC",14825
"Vancouver","BC",41703
"Victoria","BC",46144
"Vancouver","BC",45926
"Vancouver","BC",8255
"Vancouver","BC",44096
"Vancouver","BC",14814
"Vancouver","BC",58290
"Vancouver","BC",48212
"Vancouver","BC",59634
"Vancouver","BC",54134
"Vancouver","BC",11567
"Vancouver","BC",832
"Vancouver","BC",30851
"Vancouver","BC",44099
"Vancouver","BC",34783
"Vancouver","BC",26829
"Vancouver","BC",11583
"Vancouver","BC",33034
"Vancouver","BC",41953
"Vancouver","BC",34764
"Vancouver","BC",52161
"Vancouver","BC",11557
"Vancouver","BC",18982
"Vancouver","BC",33734
"Vancouver","BC",41950
"Vancouver","BC",44083
"Victoria","BC",57764
"Victoria","BC",39462
"Vancouver","BC",5923
"Victoria","BC",16654
"Vancouver","BC",58278
"Vancouver","BC",41683
"Vancouver","BC",50082
"Vancouver","BC",865
"Vancouver","BC",26866
"Vancouver","BC",51577
"Vancouver","BC",864
"Vancouver","BC",54747
"Vancouver","BC",26744
"Vancouver","BC",23656
"Vancouver","BC",35163
"Vancouver","BC",54128
"Vancouver","BC",51588
"Vancouver","BC",47480
"Vancouver","BC",5748
"Vancouver","BC",15739
"Vancouver","BC",43247
"Vancouver","BC",41041
"Vancouver","BC",26787
"Vancouver","BC",11549
"Vancouver","BC",32956
"Victoria","BC",37743
"Vancouver","BC",159
"Vancouver","BC",56367
"Vancouver","BC",47262
"Vancouver","BC",8225
"Victoria","BC",41195
"Vancouver","BC",5766
"Vancouver","BC",37590
"Vancouver","BC",41040
"Vancouver","BC",9876
"Vancouver","BC",9844
"Victoria","BC",19818
"Vancouver","BC",5828
"Vancouver","BC",48989
"Vancouver","BC",54094
"Vancouver","BC",5737
"Vancouver","BC",26737
"Vancouver","BC",38072
"Vancouver","BC",26791
"Vancouver","BC",29488
"Vancouver","BC",40247
"Vancouver","BC",19708
"Vancouver","BC",14794
"Vancouver","BC",60180
"Vancouver","BC",46654
"Vancouver","BC",15736
"Vancouver","BC",18949
"Vancouver","BC",54130
"Vancouver","BC",37600
"Vancouver","BC",5838
"Vancouver","BC",17562
"Vancouver","BC",48213
"Vancouver","BC",29474
"Vancouver","BC",8240
"Vancouver","BC",42319
"Vancouver","BC",26728
"Vancouver","BC",49822
"Vancouver","BC",36698
"Vancouver","BC",47265
"Vancouver","BC",59245
"Vancouver","BC",26756
"Victoria","BC",41199
"Vancouver","BC",38078
"Vancouver","BC",17539
"Vancouver","BC",26732
"Victoria","BC",49510
"Vancouver","BC",28884
"Vancouver","BC",19718
"Vancouver","BC",54736
"Vancouver","BC",57500
"Vancouver","BC",30868
"Vancouver","BC",35523
"Vancouver","BC",55479
"Vancouver","BC",28887
"Vancouver","BC",48990
"Vancouver","BC",42561
"Vancouver","BC",5931
"Vancouver","BC",28840
"Vancouver","BC",33020
"Vancouver","BC",23683
"Vancouver","BC",51586
"Vancouver","BC",59991
"Vancouver","BC",47478
"Vancouver","BC",27726
"Vancouver","BC",56139
"Vancouver","BC",60392
"Vancouver","BC",16815
"Vancouver","BC",38273
"Victoria","BC",36185
"Vancouver","BC",26864
"Vancouver","BC",21826
"Victoria","BC",10167
"Vancouver","BC",8211
"Vancouver","BC",20584
"Victoria","BC",52271
"Vancouver","BC",26850
"Vancouver","BC",5886
"Vancouver","BC",13909
"Victoria","BC",57573
"Vancouver","BC",30212
"Vancouver","BC",5876
"Vancouver","BC",54132
"Vancouver","BC",35747
"Vancouver","BC",41692
"Vancouver","BC",18990
"Vancouver","BC",11552
"Vancouver","BC",7321
"Vancouver","BC",5837
"Vancouver","BC",21072
"Vancouver","BC",55487
"Vancouver","BC",19713
"Vancouver","BC",1149
"Victoria","BC",31561
"Victoria","BC",24084
"Vancouver","BC",34769
"Vancouver","BC",21832
"Vancouver","BC",59998
"Vancouver","BC",12495
"Vancouver","BC",20559
"Vancouver","BC",44106
"Vancouver","BC",15709
"Vancouver","BC",829
"Vancouver","BC",59241
"Vancouver","BC",31465
"Vancouver","BC",34753
"Vancouver","BC",28888
"Vancouver","BC",51021
"Vancouver","BC",31446
"Vancouver","BC",54767
"Vancouver","BC",5767
"Vancouver","BC",5738
"Vancouver","BC",12266
"Vancouver","BC",41688
"Vancouver","BC",28135
"Vancouver","BC",5912
"Victoria","BC",20763
"Vancouver","BC",33736
"Vancouver","BC",41069
"Vancouver","BC",9879
"Vancouver","BC",11633
"Vancouver","BC",55483
"Vancouver","BC",14805
"Vancouver","BC",33008
"Vancouver","BC",33723
"Vancouver","BC",44726
"Vancouver","BC",24502
"Vancouver","BC",48215
"Vancouver","BC",46650
"Vancouver","BC",58305
"Vancouver","BC",33725
"Vancouver","BC",55491
"Vancouver","BC",53148
"Victoria","BC",40390
"Victoria","BC",27275
"Vancouver","BC",22569
"Vancouver","BC",21080
"Vancouver","BC",9798
"Vancouver","BC",41058
"Vancouver","BC",49845
"Vancouver","BC",14790
"Vancouver","BC",14815
"Vancouver","BC",34765
"Vancouver","BC",24523
"Vancouver","BC",36133
"Vancouver","BC",19732
"Victoria","BC",38135
"Vancouver","BC",12845
"Vancouver","BC",11575
"Vancouver","BC",11577
"Vancouver","BC",5913
"Vancouver","BC",164
"Vancouver","BC",5806
"Vancouver","BC",42563
"Vancouver","BC",35160
"Vancouver","BC",56896
"Vancouver","BC",36704
"Vancouver","BC",8220
"Vancouver","BC",5949
"Victoria","BC",49508
"Vancouver","BC",60183
"Vancouver","BC",32973
"Vancouver","BC",12257
"Vancouver","BC",38475
"Vancouver","BC",23695
"Vancouver","BC",34810
"Vancouver","BC",49442
"Vancouver","BC",24509
"Vancouver","BC",35518
"Vancouver","BC",11562
"Vancouver","BC",26806
"Vancouver","BC",17566
"Vancouver","BC",47481
"Victoria","BC",6638
"Vancouver","BC",5894
"Vancouver","BC",34782
"Vancouver","BC",21819
"Vancouver","BC",41046
"Vancouver","BC",44114
"Vancouver","BC",9778
"Victoria","BC",6642
"Victoria","BC",41196
"Vancouver","BC",26860
"Vancouver","BC",53159
"Vancouver","BC",45948
"Vancouver","BC",52163
"Vancouver","BC",27715
"Vancouver","BC",40244
"Vancouver","BC",34813
"Vancouver","BC",15728
"Vancouver","BC",50282
"Vancouver","BC",48206
"Vancouver","BC",11621
"Vancouver","BC",34749
"Vancouver","BC",9825
