customer_id,marital_status,gender,total_children,education,member_card,occupation,houseowner,avg_cars_at_home_approx,avg_yearly_income,num_children_at_home,location_id
c374,M,F,1,Bachelors Degree,Bronze,Professional,N,2,$70K - $90K,0,loc58
c375,M,F,5,Bachelors Degree,Silver,Professional,Y,3,$70K - $90K,1,loc58
c378,M,F,0,High School Degree,Bronze,Skilled Manual,Y,1,$30K - $50K,0,loc58
c379,S,M,1,Partial College,Silver,Manual,Y,2,$30K - $50K,0,loc58
c380,S,M,4,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc58
c382,M,M,2,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,1,loc58
c384,S,F,3,Bachelors Degree,Bronze,Management,Y,1,$50K - $70K,0,loc58
c386,S,F,2,Bachelors Degree,Bronze,Professional,Y,1,$90K - $110K,0,loc58
c387,M,F,4,Bachelors Degree,Bronze,Professional,Y,2,$70K - $90K,0,loc58
c389,M,M,4,Bachelors Degree,Silver,Professional,N,2,$130K - $150K,4,loc58
c391,M,M,5,Partial High School,Bronze,Management,Y,3,$70K - $90K,2,loc58
c392,S,M,3,Partial High School,Bronze,Professional,Y,3,$130K - $150K,0,loc58
c393,M,M,3,Partial High School,Normal,Manual,Y,0,$10K - $30K,1,loc58
c394,M,M,4,High School Degree,Normal,Professional,Y,3,$130K - $150K,3,loc73
c395,M,F,3,Partial High School,Golden,Professional,N,3,$90K - $110K,3,loc73
c396,S,M,1,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,0,loc73
c398,M,M,1,Bachelors Degree,Bronze,Management,N,2,$50K - $70K,1,loc73
c399,M,M,1,Partial High School,Normal,Manual,Y,0,$10K - $30K,1,loc73
c400,S,F,2,High School Degree,Bronze,Manual,Y,2,$30K - $50K,0,loc73
c401,S,F,3,High School Degree,Bronze,Manual,N,1,$30K - $50K,0,loc73
c402,M,F,4,High School Degree,Golden,Professional,Y,4,$90K - $110K,4,loc73
c403,S,M,1,Bachelors Degree,Bronze,Management,N,3,$70K - $90K,0,loc73
c404,S,M,2,Bachelors Degree,Bronze,Professional,Y,3,$50K - $70K,0,loc73
c405,M,M,4,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,4,loc73
c406,S,M,3,Partial High School,Silver,Skilled Manual,N,3,$30K - $50K,0,loc73
c407,S,F,5,High School Degree,Bronze,Skilled Manual,N,4,$30K - $50K,0,loc73
c408,S,M,4,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,0,loc73
c409,M,M,2,High School Degree,Bronze,Professional,Y,1,$130K - $150K,0,loc73
c410,M,F,4,Partial College,Golden,Professional,Y,3,$30K - $50K,4,loc73
c411,M,F,2,Bachelors Degree,Normal,Professional,N,0,$10K - $30K,1,loc73
c412,S,M,4,Bachelors Degree,Normal,Professional,Y,1,$10K - $30K,0,loc73
c413,M,F,1,Partial High School,Silver,Professional,Y,3,$110K - $130K,1,loc73
c414,S,M,4,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,loc73
c415,S,M,0,Graduate Degree,Bronze,Professional,Y,4,$50K - $70K,0,loc73
c416,S,M,1,Partial High School,Normal,Manual,Y,0,$10K - $30K,0,loc73
c417,M,M,1,High School Degree,Bronze,Manual,N,2,$30K - $50K,0,loc73
c418,M,F,1,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,1,loc73
c419,S,F,4,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc73
c420,S,M,3,High School Degree,Silver,Manual,N,2,$30K - $50K,0,loc73
c421,S,F,0,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,loc73
c422,M,F,1,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,1,loc73
c423,S,M,0,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,loc73
c424,S,M,2,High School Degree,Silver,Professional,N,1,$150K +,0,loc73
c425,M,F,2,Partial High School,Normal,Skilled Manual,N,2,$10K - $30K,2,loc73
c426,M,M,4,High School Degree,Golden,Skilled Manual,Y,4,$30K - $50K,1,loc73
c427,S,M,0,Partial High School,Silver,Management,N,1,$110K - $130K,0,loc73
c428,S,M,4,Bachelors Degree,Bronze,Professional,Y,2,$30K - $50K,0,loc73
c429,S,M,1,Partial College,Bronze,Professional,N,3,$30K - $50K,0,loc73
c430,M,M,2,Bachelors Degree,Bronze,Professional,Y,3,$90K - $110K,2,loc73
c431,S,M,3,Partial High School,Normal,Manual,Y,2,$10K - $30K,0,loc73
c432,S,F,1,Partial High School,Normal,Manual,N,0,$10K - $30K,0,loc73
c433,M,M,1,Graduate Degree,Bronze,Professional,Y,2,$70K - $90K,1,loc73
c434,S,M,0,High School Degree,Silver,Skilled Manual,Y,3,$30K - $50K,0,loc73
c435,M,F,3,Partial High School,Golden,Skilled Manual,N,1,$10K - $30K,1,loc73
c436,S,M,2,Bachelors Degree,Bronze,Professional,N,3,$70K - $90K,0,loc73
c437,M,M,0,Partial High School,Normal,Skilled Manual,N,2,$10K - $30K,0,loc73
c438,S,F,2,Partial College,Bronze,Management,Y,3,$90K - $110K,0,loc73
c439,M,M,4,Bachelors Degree,Bronze,Professional,Y,3,$30K - $50K,2,loc73
c440,M,F,3,Partial College,Bronze,Professional,Y,3,$130K - $150K,2,loc73
c441,S,F,4,Bachelors Degree,Bronze,Management,N,2,$70K - $90K,0,loc73
c442,S,M,4,High School Degree,Silver,Management,Y,1,$110K - $130K,0,loc73
c443,M,M,0,Partial College,Silver,Skilled Manual,N,3,$30K - $50K,0,loc82
c445,S,M,5,High School Degree,Bronze,Manual,Y,4,$30K - $50K,0,loc82
c446,S,M,2,Graduate Degree,Bronze,Professional,Y,2,$70K - $90K,0,loc82
c447,S,M,2,Partial High School,Bronze,Professional,Y,2,$110K - $130K,0,loc82
c449,M,F,3,Bachelors Degree,Silver,Professional,N,2,$50K - $70K,1,loc82
c450,S,F,2,High School Degree,Normal,Manual,N,2,$50K - $70K,0,loc82
c451,M,F,0,High School Degree,Normal,Manual,Y,1,$10K - $30K,0,loc82
c452,M,F,5,Partial High School,Golden,Professional,Y,3,$130K - $150K,4,loc82
c453,M,M,3,Partial High School,Silver,Manual,Y,0,$10K - $30K,2,loc82
c454,M,F,3,Bachelors Degree,Silver,Professional,Y,2,$50K - $70K,3,loc82
c455,M,M,0,Bachelors Degree,Normal,Management,N,2,$50K - $70K,0,loc82
c456,S,F,2,Partial High School,Bronze,Manual,N,4,$30K - $50K,0,loc82
c457,S,M,0,Partial College,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc82
c458,S,M,2,Graduate Degree,Bronze,Professional,N,2,$130K - $150K,0,loc82
c459,M,M,0,Partial College,Bronze,Professional,Y,1,$30K - $50K,0,loc82
c460,S,M,4,Bachelors Degree,Bronze,Management,N,4,$70K - $90K,0,loc82
c462,M,M,1,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,1,loc82
c463,S,F,2,Partial High School,Normal,Manual,Y,2,$10K - $30K,0,loc82
c465,M,F,4,Partial High School,Normal,Manual,N,2,$10K - $30K,1,loc82
c467,S,F,3,Partial High School,Bronze,Skilled Manual,N,3,$30K - $50K,0,loc82
c468,S,F,2,Partial College,Bronze,Professional,Y,2,$110K - $130K,0,loc82
c469,M,M,2,Partial High School,Normal,Manual,Y,1,$10K - $30K,2,loc82
c470,S,M,3,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc82
c471,S,M,3,Bachelors Degree,Silver,Professional,N,3,$130K - $150K,0,loc82
c472,S,F,3,High School Degree,Bronze,Manual,N,2,$30K - $50K,0,loc82
c473,M,M,2,Bachelors Degree,Bronze,Management,N,3,$50K - $70K,1,loc82
c475,S,M,5,High School Degree,Golden,Professional,N,2,$70K - $90K,0,loc82
c476,M,M,5,Bachelors Degree,Bronze,Professional,Y,3,$50K - $70K,0,loc82
c477,S,M,2,Partial High School,Normal,Manual,N,0,$10K - $30K,0,loc82
c478,S,M,2,Bachelors Degree,Silver,Professional,N,3,$150K +,0,loc82
c479,S,F,2,Graduate Degree,Bronze,Professional,Y,2,$70K - $90K,0,loc82
c480,M,F,0,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,0,loc82
c481,M,M,4,Partial High School,Normal,Manual,Y,2,$50K - $70K,4,loc82
c482,S,F,1,Bachelors Degree,Silver,Professional,N,3,$150K +,0,loc82
c483,S,F,2,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,0,loc82
c484,S,M,4,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,0,loc82
c485,S,F,1,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,0,loc82
c486,S,M,1,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc82
c487,M,M,4,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,2,loc82
c488,S,F,1,Graduate Degree,Bronze,Professional,Y,2,$110K - $130K,0,loc82
c489,M,M,3,Partial High School,Bronze,Manual,N,3,$30K - $50K,1,loc82
c490,M,M,1,Partial High School,Silver,Management,Y,1,$110K - $130K,1,loc82
c491,S,F,3,High School Degree,Bronze,Management,Y,2,$130K - $150K,0,loc82
c492,M,F,4,Partial High School,Golden,Skilled Manual,Y,4,$30K - $50K,4,loc82
c493,S,F,1,High School Degree,Bronze,Manual,N,2,$30K - $50K,0,loc82
c494,M,F,4,Partial High School,Normal,Manual,Y,2,$10K - $30K,4,loc82
c495,M,M,1,Graduate Degree,Bronze,Management,N,2,$70K - $90K,1,loc82
c496,M,F,4,High School Degree,Normal,Skilled Manual,Y,3,$30K - $50K,4,loc82
c497,S,F,3,Partial High School,Silver,Professional,Y,4,$90K - $110K,0,loc82
c498,S,M,1,High School Degree,Bronze,Manual,Y,3,$30K - $50K,0,loc82
c499,M,F,5,Partial College,Golden,Professional,N,3,$30K - $50K,5,loc82
c500,S,F,2,Bachelors Degree,Normal,Professional,N,3,$50K - $70K,0,loc82
c501,M,M,4,High School Degree,Silver,Professional,Y,3,$110K - $130K,3,loc100
c502,M,F,0,Graduate Degree,Silver,Professional,Y,3,$70K - $90K,0,loc100
c503,M,M,4,High School Degree,Silver,Manual,Y,3,$30K - $50K,4,loc100
c504,M,M,1,Graduate Degree,Bronze,Professional,Y,4,$130K - $150K,1,loc100
c505,M,F,1,Graduate Degree,Bronze,Professional,Y,1,$70K - $90K,0,loc100
c507,M,F,2,Partial High School,Golden,Professional,N,3,$90K - $110K,2,loc100
c508,M,F,0,Graduate Degree,Bronze,Management,Y,2,$90K - $110K,0,loc100
c509,S,M,3,High School Degree,Bronze,Manual,Y,4,$30K - $50K,0,loc100
c510,S,F,4,High School Degree,Bronze,Management,Y,2,$110K - $130K,0,loc100
c511,S,M,4,Partial College,Bronze,Clerical,Y,2,$50K - $70K,0,loc100
c512,S,F,4,High School Degree,Bronze,Manual,Y,3,$30K - $50K,0,loc100
c513,S,F,2,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,0,loc100
c514,M,F,4,High School Degree,Bronze,Management,Y,2,$110K - $130K,2,loc100
c515,S,F,2,High School Degree,Normal,Manual,N,2,$30K - $50K,0,loc100
c516,S,M,4,High School Degree,Bronze,Professional,N,3,$70K - $90K,0,loc100
c517,S,F,2,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc100
c518,S,M,5,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,0,loc100
c519,S,F,2,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,loc100
c520,M,F,1,Bachelors Degree,Bronze,Management,Y,2,$50K - $70K,1,loc100
c521,S,M,2,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,0,loc100
c522,S,F,4,Bachelors Degree,Bronze,Management,Y,3,$50K - $70K,0,loc100
c523,S,M,2,Bachelors Degree,Bronze,Management,Y,3,$70K - $90K,0,loc100
c524,M,F,5,Partial High School,Normal,Manual,Y,1,$10K - $30K,3,loc100
c525,S,F,4,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,loc100
c526,M,F,1,High School Degree,Bronze,Manual,N,4,$30K - $50K,1,loc100
c527,S,F,2,Graduate Degree,Bronze,Professional,Y,2,$90K - $110K,0,loc100
c529,S,F,2,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,loc100
c530,M,M,5,Bachelors Degree,Golden,Management,Y,3,$50K - $70K,5,loc100
c531,M,F,2,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,2,loc100
c533,M,M,3,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,2,loc100
c534,M,M,5,Partial College,Golden,Skilled Manual,Y,2,$30K - $50K,3,loc100
c535,S,M,2,High School Degree,Silver,Manual,N,3,$30K - $50K,0,loc100
c536,M,F,0,Bachelors Degree,Golden,Professional,N,2,$50K - $70K,0,loc100
c537,M,M,4,Bachelors Degree,Bronze,Professional,Y,2,$70K - $90K,1,loc100
c538,M,M,3,High School Degree,Bronze,Professional,Y,3,$90K - $110K,2,loc100
c539,M,F,0,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,0,loc100
c540,M,F,1,Partial College,Bronze,Skilled Manual,Y,3,$30K - $50K,1,loc100
c541,M,F,2,Partial High School,Golden,Professional,N,3,$150K +,2,loc100
c542,M,M,3,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,1,loc100
c543,S,M,0,Bachelors Degree,Silver,Professional,Y,2,$50K - $70K,0,loc100
c544,M,M,4,Partial High School,Normal,Manual,Y,1,$10K - $30K,4,loc100
c545,S,F,5,Bachelors Degree,Normal,Management,Y,1,$70K - $90K,0,loc100
c546,S,M,4,High School Degree,Bronze,Manual,N,4,$30K - $50K,0,loc100
c547,S,F,5,High School Degree,Normal,Skilled Manual,N,4,$30K - $50K,0,loc100
c548,S,F,4,Bachelors Degree,Bronze,Professional,Y,1,$110K - $130K,0,loc100
c549,S,F,5,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc100
c550,S,F,0,Partial High School,Silver,Manual,N,2,$30K - $50K,0,loc100
c551,M,F,3,Partial College,Bronze,Skilled Manual,Y,4,$30K - $50K,2,loc100
c552,S,M,0,Bachelors Degree,Normal,Professional,Y,2,$50K - $70K,0,loc100
c553,M,F,4,Partial High School,Normal,Manual,N,1,$10K - $30K,4,loc100
c554,S,F,2,Partial High School,Normal,Manual,N,1,$10K - $30K,0,loc100
c555,M,F,3,Bachelors Degree,Bronze,Professional,Y,4,$70K - $90K,2,loc100
c556,M,F,3,High School Degree,Bronze,Manual,N,3,$30K - $50K,2,loc100
c557,S,M,3,Partial High School,Normal,Manual,N,1,$10K - $30K,0,loc100
c558,S,M,4,High School Degree,Bronze,Skilled Manual,N,4,$30K - $50K,0,loc100
c559,S,M,4,Graduate Degree,Bronze,Professional,N,2,$70K - $90K,0,loc110
c560,M,F,3,Bachelors Degree,Golden,Management,Y,2,$50K - $70K,3,loc110
c561,M,F,5,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,1,loc110
c562,S,M,2,High School Degree,Bronze,Skilled Manual,N,1,$30K - $50K,0,loc110
c563,M,F,3,Bachelors Degree,Golden,Management,Y,3,$50K - $70K,0,loc110
c564,M,F,3,Partial High School,Silver,Manual,Y,1,$10K - $30K,2,loc110
c565,S,F,4,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc110
c566,S,M,5,Partial College,Bronze,Professional,N,3,$30K - $50K,0,loc110
c567,M,M,4,Partial High School,Golden,Management,Y,3,$150K +,4,loc110
c568,S,F,4,High School Degree,Bronze,Skilled Manual,N,3,$30K - $50K,0,loc110
c569,S,F,0,Partial High School,Normal,Manual,N,1,$10K - $30K,0,loc110
c570,M,M,5,High School Degree,Golden,Skilled Manual,Y,4,$30K - $50K,4,loc113
c571,M,M,3,High School Degree,Golden,Manual,N,4,$30K - $50K,3,loc113
c572,S,F,4,High School Degree,Bronze,Skilled Manual,N,1,$30K - $50K,0,loc113
c574,S,F,1,Partial High School,Normal,Manual,N,2,$10K - $30K,0,loc113
c575,M,F,1,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,1,loc113
c576,S,M,3,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,loc113
c577,M,M,2,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,2,loc113
c578,S,M,0,Partial College,Bronze,Clerical,Y,3,$30K - $50K,0,loc113
c579,S,M,1,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,0,loc113
c580,M,M,1,Bachelors Degree,Bronze,Management,Y,3,$90K - $110K,0,loc113
c581,M,F,1,Partial High School,Bronze,Manual,N,3,$50K - $70K,1,loc113
c582,S,F,1,High School Degree,Normal,Professional,N,1,$70K - $90K,0,loc113
c583,S,F,4,High School Degree,Bronze,Manual,N,4,$30K - $50K,0,loc113
c584,S,F,0,Partial College,Bronze,Professional,Y,4,$30K - $50K,0,loc113
c586,S,F,2,Bachelors Degree,Bronze,Professional,N,2,$30K - $50K,0,loc113
c587,M,M,0,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,loc113
c589,S,F,3,Bachelors Degree,Bronze,Management,N,3,$50K - $70K,0,loc113
c591,M,M,4,Partial High School,Bronze,Professional,Y,1,$90K - $110K,1,loc113
c592,S,M,0,Bachelors Degree,Golden,Professional,Y,3,$50K - $70K,0,loc113
c594,M,M,2,Graduate Degree,Bronze,Professional,Y,3,$70K - $90K,0,loc113
c595,S,F,0,Bachelors Degree,Silver,Management,Y,3,$150K +,0,loc113
c596,M,M,2,Bachelors Degree,Bronze,Professional,Y,1,$50K - $70K,2,loc113
c598,S,F,1,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,0,loc113
c599,M,M,3,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,1,loc113
c600,S,M,2,Partial High School,Golden,Skilled Manual,Y,2,$30K - $50K,0,loc113
c601,M,M,0,High School Degree,Bronze,Manual,Y,4,$30K - $50K,0,loc113
c602,S,M,4,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc113
c603,M,M,5,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,1,loc113
c604,S,F,4,Graduate Degree,Bronze,Management,Y,1,$130K - $150K,0,loc113
c605,S,M,3,Bachelors Degree,Bronze,Management,N,3,$70K - $90K,0,loc113
c606,S,F,2,Bachelors Degree,Bronze,Professional,Y,2,$110K - $130K,0,loc113
c607,S,F,0,Partial High School,Normal,Skilled Manual,N,2,$10K - $30K,0,loc113
c608,S,M,5,High School Degree,Bronze,Professional,Y,4,$130K - $150K,0,loc113
c609,S,F,1,High School Degree,Golden,Skilled Manual,Y,3,$30K - $50K,0,loc113
c611,M,F,1,Partial College,Bronze,Management,N,1,$30K - $50K,0,loc113
c612,M,F,3,Partial College,Bronze,Skilled Manual,Y,3,$30K - $50K,3,loc113
c613,M,M,1,Partial High School,Normal,Manual,Y,1,$10K - $30K,1,loc113
c614,S,M,5,Bachelors Degree,Silver,Professional,N,3,$70K - $90K,0,loc113
c615,M,F,4,Graduate Degree,Silver,Management,Y,4,$70K - $90K,4,loc113
c616,S,M,2,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,0,loc113
c617,M,F,2,Partial High School,Normal,Manual,Y,2,$10K - $30K,1,loc113
c618,M,F,4,Partial High School,Normal,Manual,Y,1,$10K - $30K,2,loc126
c619,M,F,5,Partial High School,Golden,Manual,Y,4,$30K - $50K,5,loc126
c620,M,F,1,High School Degree,Silver,Manual,N,3,$30K - $50K,1,loc126
c621,M,F,4,Graduate Degree,Golden,Professional,Y,3,$90K - $110K,4,loc126
c622,M,M,4,Partial High School,Golden,Skilled Manual,Y,2,$30K - $50K,4,loc126
c623,S,M,4,Bachelors Degree,Bronze,Professional,N,1,$50K - $70K,0,loc126
c624,M,M,2,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,1,loc126
c625,S,M,4,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc126
c626,S,M,3,Partial High School,Normal,Manual,Y,2,$10K - $30K,0,loc0
c627,S,M,1,Graduate Degree,Bronze,Professional,Y,2,$70K - $90K,0,loc0
c628,M,F,4,High School Degree,Normal,Skilled Manual,N,3,$30K - $50K,1,loc0
c629,M,M,3,Bachelors Degree,Golden,Management,Y,4,$50K - $70K,3,loc0
c630,S,M,4,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,loc0
c631,M,M,0,Partial High School,Bronze,Management,Y,1,$130K - $150K,0,loc0
c635,M,F,4,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,2,loc0
c636,M,F,2,Partial High School,Golden,Manual,N,1,$10K - $30K,2,loc0
c637,S,F,3,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,0,loc0
c638,S,M,3,High School Degree,Bronze,Manual,N,2,$30K - $50K,0,loc0
c639,M,M,4,Partial High School,Golden,Manual,Y,2,$30K - $50K,4,loc0
c640,M,M,3,Bachelors Degree,Bronze,Professional,N,4,$50K - $70K,2,loc0
c641,S,F,4,High School Degree,Normal,Manual,N,2,$30K - $50K,0,loc0
c642,S,M,3,Bachelors Degree,Bronze,Professional,Y,2,$70K - $90K,0,loc0
c643,M,F,1,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,1,loc0
c646,M,F,4,High School Degree,Golden,Skilled Manual,Y,3,$30K - $50K,4,loc0
c648,M,M,3,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,3,loc18
c650,M,F,1,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,1,loc18
c651,S,F,5,High School Degree,Bronze,Management,Y,1,$70K - $90K,0,loc18
c654,M,M,5,Bachelors Degree,Golden,Professional,Y,4,$50K - $70K,3,loc18
c657,S,M,2,Bachelors Degree,Bronze,Professional,Y,3,$50K - $70K,0,loc18
c658,S,M,5,Bachelors Degree,Bronze,Professional,Y,1,$70K - $90K,0,loc18
c659,M,F,2,High School Degree,Bronze,Skilled Manual,N,3,$30K - $50K,1,loc18
c663,S,M,4,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,0,loc40
c664,M,F,3,Bachelors Degree,Bronze,Management,Y,1,$50K - $70K,0,loc40
c665,S,F,1,Partial College,Bronze,Professional,Y,1,$90K - $110K,0,loc40
c666,M,F,3,High School Degree,Normal,Skilled Manual,Y,3,$30K - $50K,3,loc40
c668,M,F,1,Partial High School,Silver,Manual,Y,1,$10K - $30K,1,loc40
c669,S,M,2,High School Degree,Bronze,Management,N,2,$70K - $90K,0,loc40
c670,S,M,3,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,loc40
c671,S,M,1,High School Degree,Silver,Skilled Manual,N,2,$30K - $50K,0,loc40
c672,M,F,3,Bachelors Degree,Bronze,Professional,Y,1,$30K - $50K,2,loc40
c673,S,F,1,Partial High School,Normal,Manual,Y,0,$10K - $30K,0,loc40
c674,M,F,3,Partial High School,Normal,Manual,Y,2,$10K - $30K,3,loc40
c675,M,F,4,Graduate Degree,Bronze,Professional,Y,2,$70K - $90K,1,loc40
c676,M,F,4,High School Degree,Bronze,Manual,Y,3,$30K - $50K,1,loc40
c677,S,M,2,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,loc40
c678,M,M,3,High School Degree,Normal,Manual,Y,3,$30K - $50K,3,loc40
c683,M,F,4,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,1,loc58
c685,M,F,5,High School Degree,Silver,Professional,Y,3,$130K - $150K,5,loc58
c686,M,M,5,High School Degree,Golden,Skilled Manual,Y,4,$30K - $50K,5,loc58
c688,S,M,1,Partial High School,Normal,Manual,N,1,$10K - $30K,0,loc58
c689,S,F,4,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,loc58
c690,M,F,4,High School Degree,Normal,Manual,N,0,$10K - $30K,2,loc58
c692,S,M,4,Bachelors Degree,Bronze,Professional,Y,3,$50K - $70K,0,loc73
c693,M,M,2,Bachelors Degree,Golden,Professional,Y,1,$70K - $90K,0,loc73
c694,M,M,2,Partial High School,Bronze,Manual,Y,4,$30K - $50K,0,loc73
c695,M,M,0,High School Degree,Bronze,Skilled Manual,Y,1,$30K - $50K,0,loc73
c696,M,M,2,Bachelors Degree,Golden,Management,N,3,$150K +,1,loc73
c697,S,M,2,High School Degree,Silver,Management,N,2,$150K +,0,loc73
c698,M,M,5,High School Degree,Golden,Professional,N,3,$110K - $130K,4,loc73
c699,S,M,1,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,loc73
c700,M,M,1,Bachelors Degree,Bronze,Professional,Y,3,$70K - $90K,1,loc73
c701,S,M,1,High School Degree,Golden,Manual,Y,2,$30K - $50K,0,loc73
c702,M,F,4,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,1,loc82
c703,M,F,0,Bachelors Degree,Silver,Professional,Y,2,$130K - $150K,0,loc82
c704,M,M,4,Bachelors Degree,Golden,Professional,Y,2,$70K - $90K,0,loc82
c705,M,M,4,Partial High School,Normal,Manual,N,2,$10K - $30K,1,loc82
c706,M,M,1,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,1,loc82
c707,S,M,4,Bachelors Degree,Bronze,Professional,N,2,$70K - $90K,0,loc82
c709,S,M,1,High School Degree,Golden,Manual,Y,2,$30K - $50K,0,loc82
c710,M,M,1,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,1,loc82
c711,M,F,0,Bachelors Degree,Bronze,Management,Y,1,$50K - $70K,0,loc82
c712,S,M,3,Bachelors Degree,Bronze,Professional,N,1,$50K - $70K,0,loc100
c713,M,M,2,Partial College,Bronze,Skilled Manual,Y,4,$30K - $50K,2,loc100
c714,M,M,5,High School Degree,Bronze,Manual,Y,2,$30K - $50K,2,loc100
c715,S,M,0,Graduate Degree,Bronze,Professional,Y,1,$70K - $90K,0,loc100
c716,M,F,1,Bachelors Degree,Bronze,Professional,N,4,$70K - $90K,1,loc100
c717,S,M,4,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc100
c718,S,M,0,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,loc100
c720,S,M,1,Partial College,Bronze,Clerical,Y,3,$30K - $50K,0,loc100
c721,M,F,2,Partial College,Bronze,Clerical,Y,2,$30K - $50K,0,loc100
c722,S,M,0,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,0,loc100
c723,M,F,3,Bachelors Degree,Silver,Professional,Y,3,$130K - $150K,3,loc100
c724,S,M,0,Partial College,Bronze,Professional,Y,2,$130K - $150K,0,loc100
c725,M,F,5,Bachelors Degree,Bronze,Management,Y,2,$70K - $90K,0,loc100
c727,M,M,1,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,1,loc100
c728,S,F,1,Bachelors Degree,Silver,Professional,Y,4,$70K - $90K,0,loc110
