product_id,brand_name,food_category,food_department,food_family,SRP,gross_weight,net_weight,recyclable_package,low_fat,units_per_case
prod31232,Best,Breakfast Foods,Breakfast Foods,Food,1.97,7.43,5.42,0,0,13
prod31234,Best,Breakfast Foods,Breakfast Foods,Food,3.5,15.4,12.3,0,1,19
prod31236,Johnson,Breakfast Foods,Breakfast Foods,Food,0.6,18.3,16.2,1,1,17
prod31237,Special,Breakfast Foods,Breakfast Foods,Food,2.74,17.0,16.0,1,1,17
prod31238,Special,Breakfast Foods,Breakfast Foods,Food,1.93,16.1,15.1,1,0,17
prod31239,Radius,Breakfast Foods,Breakfast Foods,Food,1.38,7.92,5.92,0,1,34
prod31248,Best,Breakfast Foods,Breakfast Foods,Food,1.51,19.1,18.1,1,0,29
prod31728,Consolidated,Cold Remedies,Health and Hygiene,Non-Consumable,2.19,11.0,9.0,0,0,26
prod31729,Faux Products,Cold Remedies,Health and Hygiene,Non-Consumable,1.55,9.49,7.48,1,0,23
prod31731,Hilltop,Cold Remedies,Health and Hygiene,Non-Consumable,0.73,12.9,9.89,1,0,6
prod31732,Bird Call,Cold Remedies,Health and Hygiene,Non-Consumable,2.89,17.3,16.2,0,0,4
prod31733,Steady,Cold Remedies,Health and Hygiene,Non-Consumable,3.5,21.8,20.7,1,0,1
prod31736,Steady,Cold Remedies,Health and Hygiene,Non-Consumable,0.67,19.2,17.2,1,0,26
prod31739,Faux Products,Cold Remedies,Health and Hygiene,Non-Consumable,0.53,14.5,12.5,0,0,26
prod31745,Hilltop,Cold Remedies,Health and Hygiene,Non-Consumable,2.83,10.6,8.6,1,0,4
prod31757,Bird Call,Cold Remedies,Health and Hygiene,Non-Consumable,1.74,12.8,10.8,1,0,35
prod31766,Consolidated,Cold Remedies,Health and Hygiene,Non-Consumable,1.95,15.5,12.5,0,0,29
prod31993,Hilltop,Bathroom Products,Health and Hygiene,Non-Consumable,3.62,19.3,16.2,0,0,32
prod31994,Steady,Bathroom Products,Health and Hygiene,Non-Consumable,2.24,21.1,20.1,0,0,8
prod31995,Consolidated,Bathroom Products,Health and Hygiene,Non-Consumable,1.89,16.5,13.5,1,0,5
prod31996,Bird Call,Bathroom Products,Health and Hygiene,Non-Consumable,2.11,16.5,13.5,0,0,4
prod31998,Bird Call,Bathroom Products,Health and Hygiene,Non-Consumable,0.57,18.0,15.0,0,0,24
prod32000,Faux Products,Bathroom Products,Health and Hygiene,Non-Consumable,2.23,21.3,20.2,1,0,10
prod32001,Hilltop,Bathroom Products,Health and Hygiene,Non-Consumable,1.92,9.26,8.26,0,0,15
prod32004,Steady,Bathroom Products,Health and Hygiene,Non-Consumable,0.57,13.7,10.6,1,0,6
prod32006,Faux Products,Bathroom Products,Health and Hygiene,Non-Consumable,2.4,19.1,16.1,0,0,26
prod32013,Consolidated,Bathroom Products,Health and Hygiene,Non-Consumable,0.85,14.7,12.6,0,0,29
prod32242,Excel,Magazines,Periodicals,Non-Consumable,0.55,21.0,19.0,0,0,24
prod32244,Gauss,Magazines,Periodicals,Non-Consumable,3.8,13.7,10.6,1,0,12
prod32245,Dollar,Magazines,Periodicals,Non-Consumable,0.86,19.1,18.1,1,0,7
prod32247,Mighty Good,Magazines,Periodicals,Non-Consumable,2.45,15.0,14.0,0,0,8
prod32252,Robust,Magazines,Periodicals,Non-Consumable,2.47,11.2,10.1,1,0,31
prod32391,Cormorant,Kitchen Products,Household,Non-Consumable,3.95,7.24,5.23,0,0,31
prod32392,Red Wing,Kitchen Products,Household,Non-Consumable,2.9,7.57,5.57,1,0,15
prod32393,High Quality,Kitchen Products,Household,Non-Consumable,2.15,9.01,8.01,0,0,6
prod32395,Sunset,Kitchen Products,Household,Non-Consumable,2.65,9.92,7.92,0,0,29
prod32396,Denny,Kitchen Products,Household,Non-Consumable,1.71,10.1,8.1,0,0,14
prod32512,Blue Label,Canned Anchovies,Canned Foods,Food,1.36,8.27,6.27,0,1,16
prod32513,Better,Canned Anchovies,Canned Foods,Food,2.28,10.5,7.5,1,1,24
prod32514,Pleasant,Canned Anchovies,Canned Foods,Food,3.44,9.42,7.42,1,1,30
prod32515,Just Right,Canned Anchovies,Canned Foods,Food,2.85,10.1,7.1,1,1,9
prod32522,Bravo,Canned Anchovies,Canned Foods,Food,2.31,8.33,5.32,0,1,5
prod32645,Hilltop,Bathroom Products,Health and Hygiene,Non-Consumable,3.55,18.6,16.6,1,0,14
prod32647,Steady,Bathroom Products,Health and Hygiene,Non-Consumable,1.8,11.5,8.5,1,0,32
prod32648,Bird Call,Bathroom Products,Health and Hygiene,Non-Consumable,2.28,16.2,15.2,1,0,1
prod32649,Steady,Bathroom Products,Health and Hygiene,Non-Consumable,2.35,11.3,9.3,0,0,13
prod32651,Bird Call,Bathroom Products,Health and Hygiene,Non-Consumable,1.43,18.9,16.8,1,0,35
prod32654,Faux Products,Bathroom Products,Health and Hygiene,Non-Consumable,2.28,20.1,19.1,0,0,7
prod32655,Hilltop,Bathroom Products,Health and Hygiene,Non-Consumable,2.38,16.0,13.0,1,0,16
prod32659,Bird Call,Bathroom Products,Health and Hygiene,Non-Consumable,2.93,15.3,14.3,1,0,25
prod32660,Consolidated,Bathroom Products,Health and Hygiene,Non-Consumable,0.73,16.2,14.2,0,0,4
prod32662,Hilltop,Bathroom Products,Health and Hygiene,Non-Consumable,3.57,16.3,13.2,0,0,19
prod32664,Steady,Bathroom Products,Health and Hygiene,Non-Consumable,1.51,12.0,10.0,1,0,7
prod32665,Faux Products,Bathroom Products,Health and Hygiene,Non-Consumable,1.48,8.27,6.27,1,0,20
prod32671,Consolidated,Bathroom Products,Health and Hygiene,Non-Consumable,1.97,12.5,10.5,0,0,13
prod32674,Faux Products,Bathroom Products,Health and Hygiene,Non-Consumable,2.98,11.6,8.6,1,0,21
prod32741,Consolidated,Bathroom Products,Health and Hygiene,Non-Consumable,0.96,9.42,7.42,1,0,27
prod33014,Skinner,Drinks,Beverages,Drink,2.28,21.8,19.7,0,0,24
prod33015,Fabulous,Drinks,Beverages,Drink,2.84,14.5,12.5,0,0,23
prod33016,Excellent,Drinks,Beverages,Drink,1.85,9.26,7.26,0,1,22
prod33017,Skinner,Drinks,Beverages,Drink,0.67,7.11,5.11,0,1,16
prod33019,Skinner,Drinks,Beverages,Drink,3.58,11.4,8.39,1,0,28
prod33020,Fabulous,Drinks,Beverages,Drink,3.95,18.3,16.2,0,0,35
prod33023,Token,Drinks,Beverages,Drink,0.74,15.6,13.6,1,0,33
prod33024,Washington,Drinks,Beverages,Drink,0.74,7.42,4.42,0,1,18
prod33029,Token,Drinks,Beverages,Drink,2.46,20.4,18.3,1,1,16
prod33031,Excellent,Drinks,Beverages,Drink,2.85,7.12,5.11,0,1,16
prod33032,Washington,Drinks,Beverages,Drink,3.51,20.0,19.0,0,1,3
prod33037,Token,Drinks,Beverages,Drink,1.61,13.8,10.8,1,0,18
prod33038,Fabulous,Drinks,Beverages,Drink,2.51,10.6,8.6,1,0,32
prod33040,Excellent,Drinks,Beverages,Drink,2.98,12.8,10.8,0,0,28
prod33086,Washington,Drinks,Beverages,Drink,0.83,13.1,11.1,1,1,17
prod33378,Red Wing,Cleaning Supplies,Household,Non-Consumable,1.68,10.4,7.39,1,0,11
prod33379,Denny,Cleaning Supplies,Household,Non-Consumable,0.51,20.3,18.2,1,0,2
prod33380,Cormorant,Cleaning Supplies,Household,Non-Consumable,1.92,19.6,16.6,0,0,36
prod33381,High Quality,Cleaning Supplies,Household,Non-Consumable,2.19,21.8,20.7,1,0,27
prod33382,Denny,Cleaning Supplies,Household,Non-Consumable,2.32,8.48,6.47,0,0,11
prod33383,Red Wing,Cleaning Supplies,Household,Non-Consumable,0.93,14.0,12.0,0,0,3
prod33384,Red Wing,Cleaning Supplies,Household,Non-Consumable,2.92,19.4,18.3,1,0,24
prod33387,Sunset,Cleaning Supplies,Household,Non-Consumable,1.85,16.4,14.3,1,0,19
prod33388,Cormorant,Cleaning Supplies,Household,Non-Consumable,3.81,15.9,13.8,0,0,32
prod33389,High Quality,Cleaning Supplies,Household,Non-Consumable,2.91,9.51,7.51,0,0,31
prod33392,High Quality,Cleaning Supplies,Household,Non-Consumable,1.91,21.9,18.8,1,0,10
prod33401,Cormorant,Cleaning Supplies,Household,Non-Consumable,0.62,20.1,18.1,1,0,3
prod33413,Sunset,Cleaning Supplies,Household,Non-Consumable,1.16,20.9,19.8,1,0,26
prod33417,Sunset,Cleaning Supplies,Household,Non-Consumable,0.83,21.0,18.0,0,0,2
prod33418,Denny,Cleaning Supplies,Household,Non-Consumable,2.46,9.39,7.39,0,0,5
prod33742,Moms,Meat,Deli,Food,1.62,10.2,8.19,1,1,27
prod33744,American,Meat,Deli,Food,2.97,12.3,10.3,1,0,33
prod33748,Red Spade,Meat,Deli,Food,2.76,21.8,20.7,0,0,7
prod33749,Lake,Meat,Deli,Food,2.66,21.2,19.2,0,1,27
prod33757,Cutting Edge,Meat,Deli,Food,1.99,15.6,14.6,0,1,25
prod33879,Consolidated,Hygiene,Health and Hygiene,Non-Consumable,1.28,11.6,9.6,1,0,2
prod33880,Faux Products,Hygiene,Health and Hygiene,Non-Consumable,0.65,20.6,18.6,1,0,33
prod33881,Steady,Hygiene,Health and Hygiene,Non-Consumable,0.6,11.5,10.5,0,0,30
prod33883,Steady,Hygiene,Health and Hygiene,Non-Consumable,0.67,8.43,7.43,0,0,6
prod33884,Hilltop,Hygiene,Health and Hygiene,Non-Consumable,2.76,17.2,15.2,0,0,30
prod33885,Consolidated,Hygiene,Health and Hygiene,Non-Consumable,2.38,10.7,8.69,1,0,2
prod33887,Faux Products,Hygiene,Health and Hygiene,Non-Consumable,3.97,8.33,5.32,1,0,8
prod33888,Bird Call,Hygiene,Health and Hygiene,Non-Consumable,1.85,18.5,15.5,0,0,8
prod33889,Bird Call,Hygiene,Health and Hygiene,Non-Consumable,1.62,17.6,15.6,0,0,9
prod33890,Bird Call,Hygiene,Health and Hygiene,Non-Consumable,1.48,14.0,11.0,0,0,34
prod33896,Consolidated,Hygiene,Health and Hygiene,Non-Consumable,2.13,10.1,7.1,0,0,23
prod33897,Hilltop,Hygiene,Health and Hygiene,Non-Consumable,1.6,19.8,17.7,1,0,29
prod33898,Faux Products,Hygiene,Health and Hygiene,Non-Consumable,0.92,20.6,19.6,0,0,31
prod33899,Bird Call,Hygiene,Health and Hygiene,Non-Consumable,1.4,17.0,16.0,0,0,29
prod33900,Steady,Hygiene,Health and Hygiene,Non-Consumable,2.14,8.89,5.89,0,0,26
prod33902,Hilltop,Hygiene,Health and Hygiene,Non-Consumable,2.66,8.5,6.5,0,0,6
prod33906,Steady,Hygiene,Health and Hygiene,Non-Consumable,1.28,9.18,6.18,0,0,29
prod33912,Consolidated,Hygiene,Health and Hygiene,Non-Consumable,1.85,7.12,4.11,1,0,34
prod33921,Hilltop,Hygiene,Health and Hygiene,Non-Consumable,0.53,6.18,4.17,1,0,24
prod33962,Faux Products,Hygiene,Health and Hygiene,Non-Consumable,2.75,9.24,7.23,0,0,31
prod34404,Carrington,Vegetables,Frozen Foods,Food,1.6,11.9,9.89,0,0,10
prod34405,Golden,Vegetables,Frozen Foods,Food,2.19,11.9,9.89,1,1,34
prod34406,Big Time,Vegetables,Frozen Foods,Food,3.57,8.5,6.5,0,0,10
prod34407,Imagine,Vegetables,Frozen Foods,Food,1.72,17.7,15.7,1,1,4
prod34408,PigTail,Vegetables,Frozen Foods,Food,1.91,6.99,4.98,0,0,12
prod34410,Imagine,Vegetables,Frozen Foods,Food,1.89,17.1,15.1,0,1,26
prod34411,Big Time,Vegetables,Frozen Foods,Food,3.32,7.2,6.19,1,0,21
prod34413,Big Time,Vegetables,Frozen Foods,Food,2.72,14.2,12.1,1,0,4
prod34414,PigTail,Vegetables,Frozen Foods,Food,3.7,12.7,11.6,1,0,9
prod34415,Imagine,Vegetables,Frozen Foods,Food,1.91,21.0,19.0,1,1,8
prod34416,Carrington,Vegetables,Frozen Foods,Food,2.71,21.8,19.7,1,1,3
prod34417,PigTail,Vegetables,Frozen Foods,Food,1.27,10.2,8.19,1,1,17
prod34421,Golden,Vegetables,Frozen Foods,Food,3.72,6.16,4.15,1,0,21
prod34423,Carrington,Vegetables,Frozen Foods,Food,1.52,9.89,7.89,1,0,19
prod34424,Imagine,Vegetables,Frozen Foods,Food,3.92,15.2,12.1,1,1,20
prod34432,Carrington,Vegetables,Frozen Foods,Food,0.63,17.2,15.2,1,0,26
prod34433,Big Time,Vegetables,Frozen Foods,Food,3.16,13.2,11.1,1,0,15
prod34440,Golden,Vegetables,Frozen Foods,Food,1.81,19.9,18.8,0,0,25
prod34442,Golden,Vegetables,Frozen Foods,Food,1.46,8.58,5.57,1,0,29
prod34444,PigTail,Vegetables,Frozen Foods,Food,1.66,9.84,7.84,1,1,32
prod34452,Carrington,Vegetables,Frozen Foods,Food,1.48,9.18,8.18,0,0,1
prod34462,PigTail,Vegetables,Frozen Foods,Food,1.57,7.77,5.76,0,1,26
prod34469,Golden,Vegetables,Frozen Foods,Food,2.96,14.6,11.6,1,1,36
prod34473,Big Time,Vegetables,Frozen Foods,Food,1.64,20.7,18.7,0,0,1
prod34484,Imagine,Vegetables,Frozen Foods,Food,1.72,9.39,7.39,1,1,30
prod35023,Cormorant,Plastic Products,Household,Non-Consumable,2.98,15.6,13.6,1,0,6
prod35024,Denny,Plastic Products,Household,Non-Consumable,0.7,14.0,12.0,0,0,3
prod35025,Red Wing,Plastic Products,Household,Non-Consumable,3.46,16.5,15.5,1,0,17
prod35026,Sunset,Plastic Products,Household,Non-Consumable,2.57,13.1,11.1,0,0,24
prod35029,Sunset,Plastic Products,Household,Non-Consumable,2.59,19.0,17.0,0,0,7
prod35030,Cormorant,Plastic Products,Household,Non-Consumable,2.68,17.1,16.1,1,0,19
prod35031,Cormorant,Plastic Products,Household,Non-Consumable,1.47,20.7,18.7,0,0,29
prod35033,Denny,Plastic Products,Household,Non-Consumable,2.43,6.83,4.82,1,0,18
prod35034,High Quality,Plastic Products,Household,Non-Consumable,3.45,7.86,5.86,1,0,32
prod35035,Red Wing,Plastic Products,Household,Non-Consumable,2.59,20.1,18.1,0,0,9
prod35038,High Quality,Plastic Products,Household,Non-Consumable,1.95,20.2,18.2,1,0,28
prod35041,High Quality,Plastic Products,Household,Non-Consumable,2.64,18.4,16.3,0,0,18
prod35044,Denny,Plastic Products,Household,Non-Consumable,3.89,7.74,4.73,0,0,6
prod35065,Red Wing,Plastic Products,Household,Non-Consumable,3.75,11.0,9.0,0,0,31
prod35096,Sunset,Plastic Products,Household,Non-Consumable,1.13,21.7,19.7,1,0,5
prod35382,Fort West,Snack Foods,Snack Foods,Food,0.66,11.2,9.19,1,0,9
prod35383,Fast,Snack Foods,Snack Foods,Food,2.31,9.02,7.02,1,0,15
prod35384,Horatio,Snack Foods,Snack Foods,Food,2.31,7.04,5.03,0,0,3
prod35386,Fast,Snack Foods,Snack Foods,Food,2.95,16.1,14.1,1,0,12
prod35387,Fast,Snack Foods,Snack Foods,Food,2.78,14.7,12.6,0,0,30
prod35388,Nationeel,Snack Foods,Snack Foods,Food,2.41,10.2,8.19,0,1,25
prod35389,Horatio,Snack Foods,Snack Foods,Food,3.18,12.0,9.0,0,1,31
prod35390,Best Choice,Snack Foods,Snack Foods,Food,2.46,18.6,16.6,1,0,1
prod35391,Fort West,Snack Foods,Snack Foods,Food,1.93,10.5,9.5,1,1,34
prod35392,Best Choice,Snack Foods,Snack Foods,Food,2.63,16.1,15.1,0,0,16
prod35393,Horatio,Snack Foods,Snack Foods,Food,2.65,21.8,20.7,1,0,7
prod35398,Fort West,Snack Foods,Snack Foods,Food,0.6,19.9,17.8,1,0,24
prod35399,Fort West,Snack Foods,Snack Foods,Food,1.5,8.76,6.76,1,0,6
prod35402,Best Choice,Snack Foods,Snack Foods,Food,1.81,10.8,8.8,0,1,7
prod35404,Nationeel,Snack Foods,Snack Foods,Food,1.6,10.9,7.89,1,0,11
prod35405,Best Choice,Snack Foods,Snack Foods,Food,3.55,11.5,8.5,0,0,35
prod35412,Horatio,Snack Foods,Snack Foods,Food,2.27,19.6,17.6,0,0,6
prod35418,Fast,Snack Foods,Snack Foods,Food,1.64,8.05,6.05,0,0,30
prod35425,Nationeel,Snack Foods,Snack Foods,Food,2.22,6.98,5.98,0,0,5
prod35439,Nationeel,Snack Foods,Snack Foods,Food,2.22,11.7,8.69,1,0,9
prod35864,Red Wing,Kitchen Products,Household,Non-Consumable,0.73,14.0,12.0,0,0,24
prod35865,Sunset,Kitchen Products,Household,Non-Consumable,1.9,17.4,15.3,1,0,19
prod35868,Denny,Kitchen Products,Household,Non-Consumable,2.85,13.8,10.8,1,0,6
prod35872,High Quality,Kitchen Products,Household,Non-Consumable,0.72,20.9,18.8,1,0,11
prod35896,Cormorant,Kitchen Products,Household,Non-Consumable,0.52,8.17,7.17,1,0,1
prod35990,Booker,Dairy,Dairy,Food,1.72,6.75,4.75,1,1,13
prod35991,Even Better,Dairy,Dairy,Food,0.82,20.3,18.2,0,0,34
prod35992,Carlson,Dairy,Dairy,Food,2.36,8.79,5.78,1,0,33
prod35996,Even Better,Dairy,Dairy,Food,2.88,12.3,9.3,0,0,5
prod35998,Gorilla,Dairy,Dairy,Food,0.89,14.5,12.5,0,1,19
prod35999,Booker,Dairy,Dairy,Food,1.44,8.25,5.25,0,1,22
prod36003,Carlson,Dairy,Dairy,Food,0.81,12.2,11.1,0,0,17
prod36006,Club,Dairy,Dairy,Food,0.53,13.6,11.6,0,0,9
prod36015,Club,Dairy,Dairy,Food,2.93,10.7,9.69,0,1,26
prod36016,Gorilla,Dairy,Dairy,Food,2.66,21.2,20.2,1,0,5
prod36237,Gauss,Magazines,Periodicals,Non-Consumable,3.61,15.6,13.6,0,0,29
prod36239,Mighty Good,Magazines,Periodicals,Non-Consumable,1.52,6.5,4.5,0,0,16
prod36241,Dollar,Magazines,Periodicals,Non-Consumable,2.15,16.4,14.3,1,0,14
prod36242,Excel,Magazines,Periodicals,Non-Consumable,0.77,12.4,9.39,1,0,28
prod36243,Robust,Magazines,Periodicals,Non-Consumable,1.26,10.4,8.39,0,0,23
prod36361,CDR,Baking Goods,Baking Goods,Food,2.38,16.1,14.1,1,0,14
prod36362,Plato,Baking Goods,Baking Goods,Food,2.26,15.7,14.6,1,0,35
prod36363,Landslide,Baking Goods,Baking Goods,Food,1.82,21.1,20.1,1,0,20
prod36364,Super,Baking Goods,Baking Goods,Food,3.45,13.7,11.6,1,0,26
prod36365,CDR,Baking Goods,Baking Goods,Food,1.16,15.3,13.3,0,0,32
prod36366,Landslide,Baking Goods,Baking Goods,Food,2.59,11.3,9.3,0,1,2
prod36367,Super,Baking Goods,Baking Goods,Food,2.83,17.7,15.7,0,1,34
prod36369,BBB Best,Baking Goods,Baking Goods,Food,0.63,7.72,5.71,0,1,36
prod36378,Plato,Baking Goods,Baking Goods,Food,1.47,14.8,13.8,1,1,3
prod36379,Plato,Baking Goods,Baking Goods,Food,3.32,16.5,13.5,1,1,2
prod36380,Landslide,Baking Goods,Baking Goods,Food,0.82,15.1,13.1,1,0,30
prod36381,Super,Baking Goods,Baking Goods,Food,2.94,16.8,14.7,1,0,5
prod36383,BBB Best,Baking Goods,Baking Goods,Food,0.76,11.4,9.39,0,1,4
prod36392,CDR,Baking Goods,Baking Goods,Food,1.52,17.9,16.8,0,0,19
prod36402,BBB Best,Baking Goods,Baking Goods,Food,0.53,12.8,11.8,1,0,28
prod36747,Hilltop,Pain Relievers,Health and Hygiene,Non-Consumable,2.89,18.9,17.8,1,0,23
prod36748,Consolidated,Pain Relievers,Health and Hygiene,Non-Consumable,1.83,13.6,11.6,1,0,15
prod36749,Bird Call,Pain Relievers,Health and Hygiene,Non-Consumable,3.18,20.5,17.5,1,0,25
prod36754,Faux Products,Pain Relievers,Health and Hygiene,Non-Consumable,2.32,11.1,9.1,0,0,31
prod36755,Steady,Pain Relievers,Health and Hygiene,Non-Consumable,1.53,6.32,4.32,0,0,33
prod36865,Carlson,Dairy,Dairy,Food,2.25,9.77,8.77,0,0,8
prod36866,Club,Dairy,Dairy,Food,1.67,17.7,15.7,1,0,33
prod36867,Even Better,Dairy,Dairy,Food,1.27,19.7,17.7,0,0,20
prod36868,Gorilla,Dairy,Dairy,Food,2.96,8.58,6.57,1,0,16
prod36869,Carlson,Dairy,Dairy,Food,2.36,19.6,16.6,1,0,32
prod36871,Even Better,Dairy,Dairy,Food,3.95,15.9,13.8,1,1,7
prod36872,Booker,Dairy,Dairy,Food,0.67,7.43,4.42,0,1,13
prod36877,Gorilla,Dairy,Dairy,Food,1.57,8.79,6.78,0,0,21
prod36883,Booker,Dairy,Dairy,Food,3.33,18.5,15.5,0,0,24
prod36892,Club,Dairy,Dairy,Food,3.5,14.3,12.3,1,0,20
prod37088,Just Right,Canned Oysters,Canned Foods,Food,1.34,14.8,12.8,0,1,36
prod37089,Bravo,Canned Oysters,Canned Foods,Food,2.12,19.8,18.7,0,1,2
prod37090,Pleasant,Canned Oysters,Canned Foods,Food,2.43,8.46,7.46,0,0,30
prod37091,Blue Label,Canned Oysters,Canned Foods,Food,2.21,18.2,16.2,0,1,23
prod37093,Better,Canned Oysters,Canned Foods,Food,2.12,15.6,12.6,0,0,30
prod37199,Akron,Hardware,Checkout,Non-Consumable,1.76,11.4,10.3,1,0,19
prod37200,Framton,Hardware,Checkout,Non-Consumable,3.21,19.8,17.7,1,0,21
prod37203,Black Tie,Hardware,Checkout,Non-Consumable,0.67,10.6,8.6,0,0,8
prod37205,Queen,Hardware,Checkout,Non-Consumable,0.89,8.61,5.6,1,0,29
prod37213,James Bay,Hardware,Checkout,Non-Consumable,3.78,18.3,16.2,0,0,29
prod37318,High Quality,Paper Products,Household,Non-Consumable,1.64,7.63,4.63,0,0,18
prod37319,Red Wing,Paper Products,Household,Non-Consumable,1.78,13.4,11.3,1,0,25
prod37320,Red Wing,Paper Products,Household,Non-Consumable,3.37,18.9,17.8,0,0,18
prod37321,High Quality,Paper Products,Household,Non-Consumable,3.68,19.9,17.8,0,0,8
prod37322,Denny,Paper Products,Household,Non-Consumable,1.79,21.1,19.1,0,0,16
prod37324,Sunset,Paper Products,Household,Non-Consumable,2.63,13.6,11.6,1,0,12
prod37325,Cormorant,Paper Products,Household,Non-Consumable,3.7,21.8,18.7,0,0,36
prod37326,Sunset,Paper Products,Household,Non-Consumable,1.75,13.2,11.1,1,0,9
prod37328,Cormorant,Paper Products,Household,Non-Consumable,1.7,18.1,16.1,0,0,4
prod37330,Denny,Paper Products,Household,Non-Consumable,1.82,6.03,4.03,0,0,4
prod37569,Even Better,Dairy,Dairy,Food,2.69,7.42,5.42,1,0,33
prod37570,Booker,Dairy,Dairy,Food,3.22,21.7,19.7,0,1,5
prod37571,Gorilla,Dairy,Dairy,Food,0.68,9.71,7.71,1,1,18
prod37573,Club,Dairy,Dairy,Food,3.82,14.1,11.1,0,1,32
prod37575,Club,Dairy,Dairy,Food,0.74,13.4,11.3,0,1,22
prod37577,Even Better,Dairy,Dairy,Food,2.71,17.1,15.1,1,1,26
prod37579,Carlson,Dairy,Dairy,Food,2.76,11.9,10.8,1,1,19
prod37583,Booker,Dairy,Dairy,Food,3.98,20.9,18.8,0,0,12
prod37584,Carlson,Dairy,Dairy,Food,3.98,14.8,12.8,0,0,30
prod37601,Gorilla,Dairy,Dairy,Food,2.16,8.58,5.57,1,0,20
prod37813,Tell Tale,Packaged Vegetables,Produce,Food,1.67,18.1,16.1,0,0,30
prod37814,High Top,Packaged Vegetables,Produce,Food,3.36,11.6,8.6,1,1,21
prod37815,Ebony,Packaged Vegetables,Produce,Food,2.29,17.3,15.2,1,1,4
prod37816,Tri-State,Packaged Vegetables,Produce,Food,1.66,13.6,11.6,0,0,23
prod37820,Hermanos,Packaged Vegetables,Produce,Food,2.17,6.96,3.96,1,1,15
prod37920,Super,Hot Beverages,Beverages,Drink,1.86,9.85,7.85,0,1,28
prod37921,BBB Best,Hot Beverages,Beverages,Drink,2.63,14.5,11.5,1,1,19
prod37923,Landslide,Hot Beverages,Beverages,Drink,0.64,10.4,8.39,0,1,28
prod37925,CDR,Hot Beverages,Beverages,Drink,2.78,8.77,7.77,0,1,14
prod37926,Plato,Hot Beverages,Beverages,Drink,0.59,17.3,16.2,0,1,23
prod38046,Hilltop,Bathroom Products,Health and Hygiene,Non-Consumable,1.49,13.1,10.1,0,0,9
prod38047,Faux Products,Bathroom Products,Health and Hygiene,Non-Consumable,2.29,19.7,17.7,1,0,8
prod38048,Bird Call,Bathroom Products,Health and Hygiene,Non-Consumable,0.52,13.4,11.3,0,0,20
prod38049,Steady,Bathroom Products,Health and Hygiene,Non-Consumable,1.45,9.65,7.64,1,0,14
prod38051,Consolidated,Bathroom Products,Health and Hygiene,Non-Consumable,1.47,6.51,4.51,0,0,13
prod38158,Excel,Magazines,Periodicals,Non-Consumable,2.13,7.1,5.09,1,0,13
prod38159,Dollar,Magazines,Periodicals,Non-Consumable,2.85,14.1,12.1,1,0,33
prod38165,Robust,Magazines,Periodicals,Non-Consumable,3.2,9.56,8.56,0,0,23
prod38169,Gauss,Magazines,Periodicals,Non-Consumable,0.83,15.7,13.6,1,0,17
prod38182,Mighty Good,Magazines,Periodicals,Non-Consumable,1.64,18.3,17.2,1,0,6
prod38264,Cormorant,Bathroom Products,Household,Non-Consumable,2.34,9.02,7.02,1,0,36
prod38265,Red Wing,Bathroom Products,Household,Non-Consumable,0.83,9.93,7.93,0,0,17
prod38268,Sunset,Bathroom Products,Household,Non-Consumable,0.53,7.18,6.17,0,0,25
prod38272,Denny,Bathroom Products,Household,Non-Consumable,2.13,9.18,7.18,0,0,3
prod38273,High Quality,Bathroom Products,Household,Non-Consumable,1.39,21.7,18.7,1,0,11
prod38401,Queen,Miscellaneous,Checkout,Non-Consumable,2.82,13.6,11.6,1,0,6
prod38402,Framton,Miscellaneous,Checkout,Non-Consumable,2.3,20.7,19.7,1,0,8
prod38404,James Bay,Miscellaneous,Checkout,Non-Consumable,1.72,10.1,7.1,1,0,28
prod38405,Akron,Miscellaneous,Checkout,Non-Consumable,1.74,8.24,6.23,0,0,18
prod38406,Black Tie,Miscellaneous,Checkout,Non-Consumable,1.57,8.78,7.77,1,0,1
prod38521,Gauss,Magazines,Periodicals,Non-Consumable,2.78,16.1,15.1,1,0,14
prod38523,Dollar,Magazines,Periodicals,Non-Consumable,2.91,10.8,8.8,0,0,6
prod38525,Robust,Magazines,Periodicals,Non-Consumable,0.6,14.4,13.3,0,0,6
prod38529,Excel,Magazines,Periodicals,Non-Consumable,3.62,19.7,18.7,1,0,12
prod38545,Mighty Good,Magazines,Periodicals,Non-Consumable,1.85,13.7,10.6,0,0,6
prod38633,Golden,Breakfast Foods,Frozen Foods,Food,2.36,8.83,6.82,1,1,29
prod38634,Imagine,Breakfast Foods,Frozen Foods,Food,2.26,14.8,11.8,1,0,20
prod38637,Big Time,Breakfast Foods,Frozen Foods,Food,1.26,19.8,18.7,0,1,8
prod38640,PigTail,Breakfast Foods,Frozen Foods,Food,0.58,13.9,11.8,1,0,14
prod38641,Carrington,Breakfast Foods,Frozen Foods,Food,2.47,14.5,13.5,0,1,23
prod38742,Toretti,Specialty,Carousel,Non-Consumable,1.21,18.9,15.8,0,0,26
prod38743,Prelude,Specialty,Carousel,Non-Consumable,2.3,21.5,19.5,1,0,29
prod38744,Symphony,Specialty,Carousel,Non-Consumable,1.6,17.4,15.3,1,0,36
prod38745,ADJ,Specialty,Carousel,Non-Consumable,2.76,19.6,18.6,1,0,26
prod38747,King,Specialty,Carousel,Non-Consumable,0.99,11.7,10.6,1,0,25
