promotion_id,promotion_name,media_type,cost,store_sales_in_millions,store_cost_in_millions,unit_sales_in_millions,product_id,store_id,customer_id,location_id
prom263,Bag Stuffers,"Daily Paper, Radio",126.62,2.4,0.864,2,prod1259,s0,c1605,loc0
prom264,I Cant Believe It Sale,Product Attachment,69.47,5.13,1.539,3,prod1260,s0,c131,loc0
prom265,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,5.13,2.5137,3,prod1260,s0,c1265,loc0
prom266,Cash Register Lottery,"Daily Paper, Radio",59.86,5.13,2.4624,3,prod1260,s0,c1339,loc0
prom267,Double Down Sale,Radio,50.79,3.42,1.539,2,prod1260,s0,c1520,loc0
prom268,Price Slashers,"Sunday Paper, Radio, TV",54.11,5.13,2.4624,3,prod1260,s0,c1573,loc0
prom269,High Roller Savings,"Daily Paper, Radio",84.16,5.13,2.3085,3,prod1260,s0,c1663,loc0
prom270,Save-It Sale,Radio,144.38,1.14,0.4332,2,prod1261,s0,c132,loc0
prom271,I Cant Believe It Sale,Product Attachment,69.47,2.28,0.7752,4,prod1261,s0,c1274,loc0
prom272,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,4.02,1.2864,3,prod1262,s0,c1262,loc0
prom273,Free For All,Product Attachment,143.83,2.68,0.9648,2,prod1262,s0,c1346,loc0
prom274,Price Savers,"Sunday Paper, Radio",80.29,4.02,1.8492,3,prod1262,s0,c1357,loc0
prom275,Price Slashers,"Sunday Paper, Radio, TV",54.11,8.04,2.9748,6,prod1262,s0,c1653,loc0
prom276,Bag Stuffers,Product Attachment,82.62,11.61,4.7601,3,prod1263,s0,c752,loc0
prom277,Bag Stuffers,"Daily Paper, Radio",126.62,7.74,2.3994,2,prod1263,s0,c1263,loc0
prom278,Cash Register Lottery,In-Store Coupon,95.78,11.61,3.483,3,prod1263,s0,c1349,loc0
prom279,High Roller Savings,"Daily Paper, Radio",84.16,11.61,5.5728,3,prod1263,s0,c1410,loc0
prom280,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,15.48,6.3468,4,prod1263,s0,c1523,loc0
prom281,Cash Register Lottery,In-Store Coupon,95.78,7.2,3.456,4,prod1264,s0,c1263,loc0
prom282,Cash Register Lottery,"Sunday Paper, Radio",123.61,3.6,1.188,2,prod1264,s0,c1483,loc0
prom283,Price Savers,"Sunday Paper, Radio",80.29,7.2,3.6,4,prod1264,s0,c1559,loc0
prom284,Green Light Days,Daily Paper,66.27,3.6,1.116,2,prod1264,s0,c1652,loc0
prom285,Cash Register Lottery,"Sunday Paper, Radio",123.61,2.76,0.966,3,prod1267,s0,c7,loc0
prom286,Price Slashers,"Sunday Paper, Radio, TV",54.11,3.68,1.3616,4,prod1267,s0,c162,loc0
prom287,I Cant Believe It Sale,Product Attachment,69.47,2.76,1.2972,3,prod1267,s0,c187,loc0
prom288,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,1.84,0.92,2,prod1267,s0,c195,loc0
prom289,Price Slashers,"Sunday Paper, Radio, TV",54.11,3.68,1.3984,4,prod1267,s0,c744,loc0
prom290,Green Light Days,Daily Paper,66.27,1.46,0.584,2,prod1268,s0,c638,loc0
prom291,Cash Register Lottery,"Sunday Paper, Radio",123.61,1.46,0.4672,2,prod1268,s0,c746,loc0
prom292,Big Time Discounts,"Daily Paper, Radio",111.51,1.46,0.7154,2,prod1268,s0,c1314,loc0
prom293,Bag Stuffers,"Daily Paper, Radio",126.62,2.92,0.9344,4,prod1268,s0,c1531,loc0
prom294,Price Savers,"Sunday Paper, Radio",80.29,5.43,2.4435,3,prod1270,s0,c746,loc0
prom295,Cash Register Lottery,"Daily Paper, Radio",59.86,7.24,2.6788,4,prod1270,s0,c794,loc0
prom296,I Cant Believe It Sale,Product Attachment,69.47,8.88,3.108,3,prod1271,s0,c17,loc0
prom297,Bag Stuffers,"Daily Paper, Radio",126.62,8.88,3.3744,3,prod1271,s0,c134,loc0
prom298,Big Time Discounts,"Daily Paper, Radio",111.51,11.84,5.6832,4,prod1271,s0,c1314,loc0
prom299,Bag Stuffers,"Daily Paper, Radio",126.62,3.54,1.1682,2,prod1272,s0,c134,loc0
prom300,Cash Register Lottery,"Daily Paper, Radio",59.86,7.08,3.0444,4,prod1272,s0,c795,loc0
prom301,Cash Register Lottery,"Daily Paper, Radio",59.86,5.31,2.2302,3,prod1272,s0,c1298,loc0
prom302,Save-It Sale,Radio,144.38,5.31,1.7523,3,prod1272,s0,c1421,loc0
prom303,Price Slashers,"Sunday Paper, Radio, TV",54.11,7.08,2.3364,4,prod1272,s0,c1653,loc0
prom304,Big Time Discounts,"Daily Paper, Radio",111.51,4.54,1.4982,2,prod1275,s0,c153,loc0
prom305,Cash Register Lottery,In-Store Coupon,95.78,6.81,2.8602,3,prod1275,s0,c1275,loc0
prom306,High Roller Savings,"Daily Paper, Radio",84.16,6.81,3.1326,3,prod1275,s0,c1561,loc0
prom307,Cash Register Lottery,"Daily Paper, Radio",59.86,10.44,4.5936,4,prod1276,s0,c1275,loc0
prom308,Green Light Days,Daily Paper,66.27,7.83,3.4452,3,prod1276,s0,c1643,loc0
prom309,Bag Stuffers,"Daily Paper, Radio",126.62,8.52,2.556,3,prod1277,s0,c1277,loc0
prom310,Bag Stuffers,"Daily Paper, Radio",126.62,9.6,3.456,4,prod1278,s0,c1278,loc0
prom311,I Cant Believe It Sale,Product Attachment,69.47,7.2,3.24,3,prod1278,s0,c1436,loc0
prom312,Price Slashers,"Sunday Paper, Radio, TV",54.11,7.2,2.448,3,prod1278,s0,c1489,loc0
prom313,One Day Sale,"Daily Paper, Radio, TV",131.75,9.6,3.648,4,prod1278,s0,c1660,loc0
prom314,One Day Sale,"Daily Paper, Radio, TV",131.75,6.34,2.9164,2,prod1279,s0,c1279,loc0
prom315,Cash Register Lottery,"Daily Paper, Radio",59.86,9.51,3.3285,3,prod1279,s0,c1589,loc0
prom316,Cash Register Lottery,"Sunday Paper, Radio",123.61,2.07,1.035,3,prod1280,s0,c17,loc0
prom317,Double Down Sale,Radio,50.79,2.07,0.6831,3,prod1280,s0,c759,loc0
prom318,One Day Sale,"Daily Paper, Radio, TV",131.75,2.76,0.9384,4,prod1280,s0,c1279,loc0
prom319,Price Slashers,"Sunday Paper, Radio, TV",54.11,2.76,1.1592,4,prod1280,s0,c1473,loc0
prom320,Price Savers,"Sunday Paper, Radio",80.29,13.44,6.5856,4,prod1281,s0,c1281,loc0
prom321,Cash Register Lottery,In-Store Coupon,95.78,10.08,4.032,3,prod1281,s0,c1349,loc0
prom322,I Cant Believe It Sale,Product Attachment,69.47,13.44,5.2416,4,prod1281,s0,c1372,loc0
prom323,Price Slashers,"Sunday Paper, Radio, TV",54.11,13.44,5.2416,4,prod1281,s0,c1373,loc0
prom324,I Cant Believe It Sale,Product Attachment,69.47,6.72,3.1584,2,prod1281,s0,c1509,loc0
prom325,Price Slashers,"Sunday Paper, Radio, TV",54.11,6.72,3.36,2,prod1281,s0,c1531,loc0
prom326,Price Slashers,"Sunday Paper, Radio, TV",54.11,6.72,2.8896,2,prod1281,s0,c1554,loc0
prom327,Double Down Sale,Radio,50.79,10.08,3.1248,3,prod1281,s0,c1586,loc0
prom328,Bag Stuffers,"Daily Paper, Radio",126.62,5.66,2.0942,2,prod1282,s0,c166,loc0
prom329,Price Savers,"Sunday Paper, Radio",80.29,11.32,3.8488,4,prod1282,s0,c1281,loc0
prom330,One Day Sale,"Daily Paper, Radio, TV",131.75,2.43,1.1907,3,prod1283,s0,c150,loc0
prom331,Price Slashers,"Sunday Paper, Radio, TV",54.11,2.43,0.9234,3,prod1283,s0,c766,loc0
prom332,Big Time Savings,Radio,53.45,2.43,0.8748,3,prod1283,s0,c1283,loc0
prom333,Cash Register Lottery,"Daily Paper, Radio",59.86,3.24,1.458,4,prod1283,s0,c1312,loc0
prom334,Cash Register Lottery,"Daily Paper, Radio",59.86,2.43,1.0449,3,prod1283,s0,c1337,loc0
prom335,Bag Stuffers,Product Attachment,82.62,2.43,0.8991,3,prod1283,s0,c1364,loc0
prom336,High Roller Savings,"Daily Paper, Radio",84.16,2.43,0.7533,3,prod1283,s0,c1388,loc0
prom337,I Cant Believe It Sale,Product Attachment,69.47,2.43,1.0449,3,prod1283,s0,c1389,loc0
prom338,Double Down Sale,Radio,50.79,4.98,1.6434,3,prod1285,s0,c765,loc0
prom339,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,6.64,2.7888,4,prod1285,s0,c805,loc0
prom340,Price Slashers,"Sunday Paper, Radio, TV",54.11,8.3,3.071,5,prod1285,s0,c1283,loc0
prom341,Price Savers,"Sunday Paper, Radio",80.29,3.32,1.6268,2,prod1285,s0,c1344,loc0
prom342,Price Savers,"Sunday Paper, Radio",80.29,4.98,2.3406,3,prod1285,s0,c1375,loc0
prom343,High Roller Savings,"Daily Paper, Radio",84.16,6.64,2.2576,4,prod1285,s0,c1495,loc0
prom344,Cash Register Lottery,"Daily Paper, Radio",59.86,6.64,2.2576,4,prod1285,s0,c1636,loc0
prom345,Bag Stuffers,"Daily Paper, Radio",126.62,1.1,0.495,2,prod1286,s0,c1286,loc0
prom346,Green Light Days,Daily Paper,66.27,5.78,1.734,2,prod1287,s0,c753,loc0
prom347,Bag Stuffers,Product Attachment,82.62,8.67,3.1212,3,prod1287,s0,c754,loc0
prom348,Price Savers,"Sunday Paper, Radio",80.29,5.78,2.1964,2,prod1287,s0,c789,loc0
prom349,Bag Stuffers,"Daily Paper, Radio",126.62,14.45,6.936,5,prod1287,s0,c1286,loc0
prom350,Cash Register Lottery,"Daily Paper, Radio",59.86,8.67,3.7281,3,prod1287,s0,c1636,loc0
prom351,Bag Stuffers,"Daily Paper, Radio",126.62,9.81,3.3354,3,prod1289,s0,c627,loc0
prom352,Price Slashers,"Sunday Paper, Radio, TV",54.11,13.08,5.232,4,prod1289,s0,c778,loc0
prom353,Price Slashers,"Sunday Paper, Radio, TV",54.11,9.81,3.2373,3,prod1289,s0,c1288,loc0
prom354,Free For All,Product Attachment,143.83,9.81,4.8069,3,prod1289,s0,c1298,loc0
prom355,Price Slashers,"Sunday Paper, Radio, TV",54.11,16.35,5.0685,5,prod1289,s0,c1481,loc0
prom356,Tip Top Savings,"Daily Paper, Radio, TV",54.9,13.08,5.4936,4,prod1289,s0,c1574,loc0
prom357,Price Slashers,"Sunday Paper, Radio, TV",54.11,8.46,2.6226,3,prod1290,s0,c757,loc0
prom358,I Cant Believe It Sale,Product Attachment,69.47,5.64,2.4252,2,prod1290,s0,c1288,loc0
prom359,Price Slashers,"Sunday Paper, Radio, TV",54.11,5.64,2.1996,2,prod1290,s0,c1366,loc0
prom360,Bag Stuffers,"Daily Paper, Radio",126.62,6.63,2.1216,3,prod1292,s0,c785,loc0
prom361,Cash Register Lottery,In-Store Coupon,95.78,6.63,3.0498,3,prod1292,s0,c789,loc0
prom362,Big Time Discounts,"Daily Paper, Radio",111.51,8.84,4.1548,4,prod1292,s0,c796,loc0
prom363,Save-It Sale,Radio,144.38,6.63,2.8509,3,prod1292,s0,c1292,loc0
prom364,Price Slashers,"Sunday Paper, Radio, TV",54.11,11.05,5.1935,5,prod1292,s0,c1481,loc0
prom365,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,5.52,2.5944,3,prod1293,s0,c1293,loc0
prom366,Bag Stuffers,"Daily Paper, Radio",126.62,7.36,2.944,4,prod1293,s0,c1296,loc0
prom367,Price Savers,"Sunday Paper, Radio",80.29,7.65,2.295,3,prod1294,s0,c1293,loc0
prom368,Cash Register Lottery,"Daily Paper, Radio",59.86,7.65,2.754,3,prod1294,s0,c1421,loc0
prom369,Cash Register Lottery,In-Store Coupon,95.78,7.65,3.7485,3,prod1294,s0,c1516,loc0
prom370,Cash Register Lottery,In-Store Coupon,95.78,7.65,2.8305,3,prod1294,s0,c1618,loc0
prom371,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,7.65,3.366,3,prod1294,s0,c1624,loc0
prom372,Cash Register Lottery,In-Store Coupon,95.78,7.48,3.4408,2,prod1295,s0,c157,loc0
prom373,Green Light Days,Daily Paper,66.27,11.22,4.6002,3,prod1295,s0,c1293,loc0
prom374,Price Slashers,"Sunday Paper, Radio, TV",54.11,7.48,3.1416,2,prod1295,s0,c1439,loc0
prom375,Green Light Days,Daily Paper,66.27,11.22,3.7026,3,prod1295,s0,c1657,loc0
prom376,Bag Stuffers,"Daily Paper, Radio",126.62,8.13,2.9268,3,prod1297,s0,c1296,loc0
prom377,Price Slashers,"Sunday Paper, Radio, TV",54.11,13.36,4.008,4,prod1300,s0,c153,loc0
prom378,Green Light Days,Daily Paper,66.27,6.68,3.2732,2,prod1300,s0,c1300,loc0
prom379,Tip Top Savings,"Daily Paper, Radio, TV",54.9,6.68,3.2064,2,prod1300,s0,c1432,loc0
prom380,One Day Sale,"Daily Paper, Radio, TV",131.75,13.36,4.9432,4,prod1300,s0,c1479,loc0
prom381,Price Slashers,"Sunday Paper, Radio, TV",54.11,3.51,1.2987,3,prod1301,s0,c138,loc0
prom382,Price Slashers,"Sunday Paper, Radio, TV",54.11,4.68,2.1996,4,prod1301,s0,c180,loc0
prom383,Cash Register Lottery,"Sunday Paper, Radio",123.61,4.68,1.8252,4,prod1301,s0,c770,loc0
prom384,Price Savers,"Sunday Paper, Radio",80.29,3.51,1.3689,3,prod1301,s0,c805,loc0
prom385,Bag Stuffers,"Daily Paper, Radio",126.62,3.51,1.5795,3,prod1301,s0,c1300,loc0
prom386,Double Down Sale,Radio,50.79,11.55,4.2735,3,prod1302,s0,c161,loc0
prom387,Tip Top Savings,"Daily Paper, Radio, TV",54.9,11.55,4.389,3,prod1302,s0,c763,loc0
prom388,High Roller Savings,"Daily Paper, Radio",84.16,15.4,6.468,4,prod1302,s0,c790,loc0
prom389,Green Light Days,Daily Paper,66.27,11.55,4.0425,3,prod1302,s0,c1300,loc0
prom390,I Cant Believe It Sale,Product Attachment,69.47,8.52,2.6412,3,prod1303,s0,c787,loc0
prom391,Price Savers,"Sunday Paper, Radio",80.29,8.52,3.408,3,prod1303,s0,c805,loc0
prom392,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,11.36,3.8624,4,prod1303,s0,c1300,loc0
prom393,One Day Sale,"Daily Paper, Radio, TV",131.75,8.52,3.408,3,prod1303,s0,c1317,loc0
prom394,Bag Stuffers,"Daily Paper, Radio",126.62,8.52,3.0672,3,prod1303,s0,c1399,loc0
prom395,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,5.68,2.6696,2,prod1303,s0,c1529,loc0
prom396,Bag Stuffers,"Daily Paper, Radio",126.62,11.36,4.7712,4,prod1303,s0,c1600,loc0
prom397,Cash Register Lottery,"Sunday Paper, Radio",123.61,6.84,3.2832,2,prod1305,s0,c627,loc0
prom398,Green Light Days,Daily Paper,66.27,13.68,5.7456,4,prod1305,s0,c642,loc0
prom399,Cash Register Lottery,"Sunday Paper, Radio",123.61,13.68,6.0192,4,prod1305,s0,c754,loc0
prom400,Price Slashers,"Sunday Paper, Radio, TV",54.11,10.26,4.3092,3,prod1305,s0,c808,loc0
prom401,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,10.26,4.8222,3,prod1305,s0,c1406,loc0
prom402,Cash Register Lottery,"Sunday Paper, Radio",123.61,13.68,4.2408,4,prod1305,s0,c1508,loc0
prom403,Bag Stuffers,"Daily Paper, Radio",126.62,10.32,3.7152,4,prod1306,s0,c785,loc0
prom404,Cash Register Lottery,"Daily Paper, Radio",59.86,7.74,3.0186,3,prod1306,s0,c1306,loc0
prom405,Bag Stuffers,"Daily Paper, Radio",126.62,7.74,3.096,3,prod1306,s0,c1621,loc0
prom406,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,4.82,2.0244,2,prod1307,s0,c144,loc0
prom407,Price Savers,"Sunday Paper, Radio",80.29,7.23,2.892,3,prod1307,s0,c1307,loc0
prom408,Save-It Sale,Radio,144.38,9.64,4.5308,4,prod1307,s0,c1597,loc0
prom409,Cash Register Lottery,"Daily Paper, Radio",59.86,7.23,2.3136,3,prod1307,s0,c1616,loc0
prom410,I Cant Believe It Sale,Product Attachment,69.47,7.29,2.4057,3,prod1310,s0,c2,loc0
prom411,Bag Stuffers,"Daily Paper, Radio",126.62,7.29,2.6244,3,prod1310,s0,c762,loc0
prom412,Cash Register Lottery,"Daily Paper, Radio",59.86,9.72,3.4992,4,prod1310,s0,c1307,loc0
prom413,I Cant Believe It Sale,Product Attachment,69.47,7.29,3.4992,3,prod1310,s0,c1574,loc0
prom414,Price Savers,"Sunday Paper, Radio",80.29,7.29,3.2076,3,prod1310,s0,c1579,loc0
prom415,Price Slashers,"Sunday Paper, Radio, TV",54.11,2.88,1.2096,3,prod1311,s0,c153,loc0
prom416,Cash Register Lottery,"Sunday Paper, Radio",123.61,2.88,0.9504,3,prod1311,s0,c1311,loc0
prom417,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,7.02,2.9484,2,prod1313,s0,c1312,loc0
prom418,Save-It Sale,Radio,144.38,14.32,6.0144,4,prod1316,s0,c11,loc0
prom419,Price Savers,"Sunday Paper, Radio",80.29,14.32,4.296,4,prod1316,s0,c1314,loc0
prom420,Price Slashers,"Sunday Paper, Radio, TV",54.11,7.16,2.6492,2,prod1316,s0,c1362,loc0
prom421,Price Savers,"Sunday Paper, Radio",80.29,7.59,3.5673,3,prod1317,s0,c764,loc0
prom422,Bag Stuffers,"Daily Paper, Radio",126.62,5.06,2.1252,2,prod1317,s0,c1317,loc0
prom423,Price Slashers,"Sunday Paper, Radio, TV",54.11,5.06,2.0746,2,prod1317,s0,c1444,loc0
prom424,Double Down Sale,Radio,50.79,10.12,4.2504,4,prod1317,s0,c1551,loc0
prom425,Free For All,Product Attachment,143.83,10.52,4.5236,4,prod1321,s0,c778,loc0
prom426,Price Savers,"Sunday Paper, Radio",80.29,5.26,1.7358,2,prod1321,s0,c1321,loc0
prom427,Save-It Sale,Radio,144.38,10.52,4.734,4,prod1321,s0,c1435,loc0
prom428,Cash Register Lottery,"Sunday Paper, Radio",123.61,10.52,4.9444,4,prod1321,s0,c1479,loc0
prom429,Save-It Sale,Radio,144.38,7.89,3.8661,3,prod1321,s0,c1490,loc0
prom430,Double Down Sale,Radio,50.79,10.52,4.6288,4,prod1321,s0,c1490,loc0
prom431,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,10.52,4.6288,4,prod1321,s0,c1516,loc0
prom432,Cash Register Lottery,"Daily Paper, Radio",59.86,6.8,2.992,2,prod1322,s0,c1321,loc0
prom433,Price Slashers,"Sunday Paper, Radio, TV",54.11,13.6,4.76,4,prod1322,s0,c1511,loc0
prom434,Cash Register Lottery,In-Store Coupon,95.78,10.2,3.774,3,prod1322,s0,c1604,loc0
prom435,I Cant Believe It Sale,Product Attachment,69.47,10.35,4.347,3,prod1325,s0,c160,loc0
prom436,Tip Top Savings,"Daily Paper, Radio, TV",54.9,10.35,3.2085,3,prod1325,s0,c813,loc0
prom437,Cash Register Lottery,"Daily Paper, Radio",59.86,10.35,5.0715,3,prod1325,s0,c1324,loc0
prom438,Price Slashers,"Sunday Paper, Radio, TV",54.11,10.35,4.6575,3,prod1325,s0,c1366,loc0
prom439,I Cant Believe It Sale,Product Attachment,69.47,13.8,6.624,4,prod1325,s0,c1525,loc0
prom440,Tip Top Savings,"Daily Paper, Radio, TV",54.9,10.35,3.2085,3,prod1325,s0,c1570,loc0
prom441,Save-It Sale,Radio,144.38,2.66,1.3034,2,prod1326,s0,c189,loc0
prom442,Big Time Discounts,"Daily Paper, Radio",111.51,3.99,1.2369,3,prod1326,s0,c629,loc0
prom443,Price Slashers,"Sunday Paper, Radio, TV",54.11,5.32,2.6068,4,prod1326,s0,c640,loc0
prom444,I Cant Believe It Sale,Product Attachment,69.47,3.99,1.7955,3,prod1326,s0,c786,loc0
prom445,Green Light Days,Daily Paper,66.27,6.84,3.1464,4,prod1328,s0,c188,loc0
prom446,Cash Register Lottery,"Sunday Paper, Radio",123.61,5.13,2.565,3,prod1328,s0,c754,loc0
prom447,Cash Register Lottery,"Sunday Paper, Radio",123.61,5.13,2.4111,3,prod1328,s0,c1544,loc0
prom448,Bag Stuffers,"Daily Paper, Radio",126.62,2.22,0.8658,3,prod1329,s0,c754,loc0
prom449,Save-It Sale,Radio,144.38,2.22,0.888,3,prod1329,s0,c1403,loc0
prom450,Price Savers,"Sunday Paper, Radio",80.29,2.96,1.2432,4,prod1329,s0,c1655,loc0
prom451,Big Time Savings,Radio,53.45,7.8,2.496,3,prod1331,s0,c12,loc0
prom452,Big Time Savings,Radio,53.45,10.4,3.328,4,prod1331,s0,c161,loc0
prom453,Bag Stuffers,"Daily Paper, Radio",126.62,7.8,3.666,3,prod1331,s0,c754,loc0
prom454,I Cant Believe It Sale,Product Attachment,69.47,7.8,3.276,3,prod1331,s0,c1464,loc0
prom455,Cash Register Lottery,In-Store Coupon,95.78,8.4,3.864,3,prod1333,s0,c194,loc0
prom456,Bag Stuffers,"Daily Paper, Radio",126.62,14.0,4.76,5,prod1333,s0,c754,loc0
prom457,Cash Register Lottery,"Daily Paper, Radio",59.86,5.6,2.184,2,prod1333,s0,c1354,loc0
prom458,High Roller Savings,"Daily Paper, Radio",84.16,11.2,4.704,4,prod1333,s0,c1541,loc0
prom459,Bag Stuffers,"Daily Paper, Radio",126.62,11.2,3.472,4,prod1333,s0,c1543,loc0
prom460,Cash Register Lottery,"Daily Paper, Radio",59.86,7.02,2.6676,2,prod1334,s0,c140,loc0
prom461,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,7.02,3.2994,2,prod1334,s0,c796,loc0
prom462,Price Savers,"Sunday Paper, Radio",80.29,14.04,5.1948,4,prod1334,s0,c1389,loc0
prom463,Big Time Savings,Radio,53.45,2.01,0.804,3,prod1336,s0,c140,loc0
prom464,Price Savers,"Sunday Paper, Radio",80.29,1.34,0.5762,2,prod1336,s0,c1375,loc0
prom465,Bag Stuffers,"Daily Paper, Radio",126.62,2.68,1.0452,4,prod1336,s0,c1442,loc0
prom466,Cash Register Lottery,"Sunday Paper, Radio",123.61,3.46,1.5224,2,prod1338,s0,c184,loc0
prom467,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,5.19,1.9722,3,prod1338,s0,c637,loc0
prom468,Bag Stuffers,"Daily Paper, Radio",126.62,3.46,1.4878,2,prod1338,s0,c1337,loc0
prom469,I Cant Believe It Sale,Product Attachment,69.47,3.46,1.3148,2,prod1338,s0,c1509,loc0
prom470,Cash Register Lottery,"Sunday Paper, Radio",123.61,11.58,4.4004,3,prod1339,s0,c17,loc0
prom471,Double Down Sale,Radio,50.79,7.72,2.702,2,prod1339,s0,c765,loc0
prom472,Big Time Discounts,"Daily Paper, Radio",111.51,11.58,3.8214,3,prod1339,s0,c1339,loc0
prom473,Big Time Discounts,"Daily Paper, Radio",111.51,6.69,3.1443,3,prod1341,s0,c5,loc0
prom474,Price Slashers,"Sunday Paper, Radio, TV",54.11,6.69,2.5422,3,prod1341,s0,c1432,loc0
prom475,Cash Register Lottery,"Daily Paper, Radio",59.86,3.48,1.4268,2,prod1342,s0,c5,loc0
prom476,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,6.96,2.436,4,prod1342,s0,c181,loc0
prom477,Cash Register Lottery,"Sunday Paper, Radio",123.61,6.96,2.2968,4,prod1342,s0,c786,loc0
prom478,Price Slashers,"Sunday Paper, Radio, TV",54.11,5.22,2.1924,3,prod1342,s0,c1581,loc0
prom479,Bag Stuffers,"Daily Paper, Radio",126.62,6.96,3.0624,4,prod1342,s0,c1605,loc0
prom480,Double Down Sale,Radio,50.79,11.88,4.3956,4,prod1343,s0,c5,loc0
prom481,Tip Top Savings,"Daily Paper, Radio, TV",54.9,8.91,4.3659,3,prod1343,s0,c1570,loc0
prom482,Big Time Discounts,"Daily Paper, Radio",111.51,4.56,1.4592,3,prod1346,s0,c153,loc0
prom483,Free For All,Product Attachment,143.83,4.56,1.5048,3,prod1346,s0,c1346,loc0
prom484,Cash Register Lottery,"Daily Paper, Radio",59.86,3.04,1.2768,2,prod1346,s0,c1492,loc0
prom485,Price Savers,"Sunday Paper, Radio",80.29,5.56,2.224,4,prod1347,s0,c170,loc0
prom486,Big Time Savings,Radio,53.45,4.17,1.7931,3,prod1347,s0,c178,loc0
prom487,Free For All,Product Attachment,143.83,4.17,1.5012,3,prod1347,s0,c1346,loc0
prom488,Price Savers,"Sunday Paper, Radio",80.29,2.78,1.1676,2,prod1347,s0,c1429,loc0
prom489,Cash Register Lottery,"Daily Paper, Radio",59.86,2.78,0.973,2,prod1347,s0,c1497,loc0
prom490,Price Slashers,"Sunday Paper, Radio, TV",54.11,2.78,0.834,2,prod1347,s0,c1518,loc0
prom491,Cash Register Lottery,In-Store Coupon,95.78,5.56,1.946,4,prod1347,s0,c1582,loc0
prom492,I Cant Believe It Sale,Product Attachment,69.47,4.35,1.392,3,prod1350,s0,c155,loc0
prom493,Green Light Days,Daily Paper,66.27,2.9,0.957,2,prod1350,s0,c635,loc0
prom494,Cash Register Lottery,In-Store Coupon,95.78,4.35,1.566,3,prod1350,s0,c808,loc0
prom495,Cash Register Lottery,In-Store Coupon,95.78,4.35,1.6095,3,prod1350,s0,c1349,loc0
prom496,Cash Register Lottery,"Daily Paper, Radio",59.86,4.35,1.914,3,prod1350,s0,c1389,loc0
prom497,Bag Stuffers,Product Attachment,82.62,4.35,1.6965,3,prod1350,s0,c1406,loc0
prom498,Price Slashers,"Sunday Paper, Radio, TV",54.11,2.9,1.305,2,prod1350,s0,c1511,loc0
prom499,Tip Top Savings,"Daily Paper, Radio, TV",54.9,5.8,2.03,4,prod1350,s0,c1557,loc0
prom500,Save-It Sale,Radio,144.38,4.35,2.088,3,prod1350,s0,c1577,loc0
prom501,Price Savers,"Sunday Paper, Radio",80.29,7.8,3.744,3,prod1353,s0,c759,loc0
prom502,Cash Register Lottery,"Daily Paper, Radio",59.86,5.2,1.924,2,prod1353,s0,c1430,loc0
prom503,Price Savers,"Sunday Paper, Radio",80.29,7.8,3.744,3,prod1353,s0,c1457,loc0
prom504,Price Slashers,"Sunday Paper, Radio, TV",54.11,5.28,2.1648,4,prod1354,s0,c150,loc0
prom505,Save-It Sale,Radio,144.38,2.64,0.8976,2,prod1354,s0,c178,loc0
prom506,High Roller Savings,"Daily Paper, Radio",84.16,5.28,1.7952,4,prod1354,s0,c1354,loc0
prom507,High Roller Savings,"Daily Paper, Radio",84.16,6.51,2.4087,3,prod1355,s0,c9,loc0
prom508,High Roller Savings,"Daily Paper, Radio",84.16,4.34,2.0832,2,prod1355,s0,c1354,loc0
prom509,Price Slashers,"Sunday Paper, Radio, TV",54.11,8.68,2.9512,4,prod1355,s0,c1641,loc0
prom510,I Cant Believe It Sale,Product Attachment,69.47,7.85,3.297,5,prod1360,s0,c2,loc0
prom511,One Day Sale,"Daily Paper, Radio, TV",131.75,3.14,1.3188,2,prod1360,s0,c646,loc0
prom512,High Roller Savings,"Daily Paper, Radio",84.16,4.71,2.3079,3,prod1360,s0,c788,loc0
prom513,Bag Stuffers,"Daily Paper, Radio",126.62,4.71,2.0724,3,prod1360,s0,c1602,loc0
prom514,I Cant Believe It Sale,Product Attachment,69.47,2.86,1.3728,2,prod1370,s0,c798,loc0
prom515,Cash Register Lottery,In-Store Coupon,95.78,4.29,1.5015,3,prod1370,s0,c1368,loc0
prom516,Cash Register Lottery,"Daily Paper, Radio, TV",55.59,4.29,1.5444,3,prod1370,s0,c1619,loc0
