,marital_status,gender,total_children,education,member_card,occupation,houseowner,avg_cars_at_home_approx,avg_yearly_income,num_children_at_home,store_city,store_state,media_type,cost,promotion_name,store_sales_in_millions
307,0,0,4.0,0,1,4,1,2.0,110000,1.0,7,2,7,94.43,12,6.2
308,0,1,2.0,1,1,2,1,4.0,30000,2.0,7,2,7,90.58,5,7.56
309,0,1,2.0,1,1,2,1,4.0,30000,2.0,7,2,7,90.58,5,4.65
310,1,1,4.0,3,3,3,0,2.0,50000,0.0,7,2,7,94.43,12,9.81
311,1,0,2.0,0,0,1,1,2.0,10000,0.0,7,2,5,135.8,4,5.85
312,0,1,2.0,0,0,1,0,1.0,10000,0.0,7,2,8,114.01,1,8.79
313,1,0,3.0,1,1,2,1,3.0,30000,0.0,7,2,6,138.23,28,5.86
314,0,0,0.0,1,1,1,0,2.0,50000,0.0,7,2,3,69.63,47,8.79
315,1,1,0.0,3,1,3,0,3.0,50000,0.0,7,2,8,138.53,35,3.88
316,0,1,5.0,1,2,2,1,0.0,10000,5.0,7,2,7,99.77,36,18.7
317,0,1,3.0,0,3,1,1,1.0,30000,2.0,7,2,3,69.63,47,11.79
318,0,1,3.0,3,1,3,1,2.0,50000,2.0,7,2,3,69.63,47,11.22
319,0,1,3.0,0,0,2,1,2.0,10000,1.0,7,2,6,138.23,28,5.61
320,0,1,1.0,3,1,3,1,1.0,70000,1.0,7,2,5,135.8,4,4.65
321,1,1,3.0,3,1,3,1,3.0,50000,0.0,7,2,5,134.66,39,8.79
322,1,1,0.0,3,1,4,0,2.0,30000,0.0,7,2,5,135.8,4,2.91
323,1,1,0.0,0,0,2,1,2.0,10000,0.0,7,2,0,142.45,32,11.72
324,1,1,3.0,2,3,3,0,4.0,30000,0.0,7,2,8,114.01,1,11.96
325,0,0,2.0,1,1,1,0,3.0,50000,2.0,7,2,8,59.19,11,7.8
326,1,1,1.0,0,0,2,1,0.0,10000,0.0,7,2,3,131.58,8,7.56
327,1,0,0.0,2,1,2,1,2.0,30000,0.0,7,2,5,134.66,39,4.68
328,0,1,1.0,0,0,1,1,1.0,10000,0.0,7,2,7,91.28,43,1.53
329,0,1,4.0,0,3,1,1,3.0,50000,3.0,7,2,3,131.58,8,9.81
330,0,0,0.0,1,1,1,1,2.0,30000,0.0,7,2,0,66.78,45,5.98
331,0,0,1.0,0,1,2,0,4.0,30000,1.0,7,2,8,114.01,1,11.72
332,0,0,4.0,1,0,1,1,3.0,30000,3.0,7,2,5,83.51,23,5.04
333,0,0,1.0,1,1,3,1,2.0,130000,0.0,7,2,7,91.28,43,7.86
334,1,0,1.0,3,1,3,1,4.0,50000,0.0,7,2,7,76.98,27,3.12
335,0,1,3.0,1,0,1,1,3.0,30000,2.0,7,2,9,133.6,47,6.2
336,0,0,3.0,2,3,2,1,3.0,30000,1.0,7,2,10,80.0,38,1.53
337,0,1,5.0,0,0,1,0,1.0,10000,5.0,7,2,5,135.8,4,7.1
338,0,1,0.0,0,2,2,1,1.0,30000,0.0,7,2,5,134.66,39,11.79
339,0,1,4.0,1,3,2,1,3.0,30000,4.0,8,2,4,57.52,44,19.3
340,1,0,0.0,3,1,3,1,1.0,50000,0.0,8,2,11,135.5,9,3.88
341,0,1,3.0,1,3,1,1,2.0,30000,3.0,8,2,4,100.55,15,6.54
342,0,1,3.0,1,3,1,1,2.0,30000,3.0,8,2,4,100.55,15,3.72
343,0,0,2.0,3,1,4,1,2.0,30000,2.0,8,2,4,57.52,44,4.68
344,1,1,1.0,0,0,2,1,0.0,10000,0.0,8,2,10,136.57,35,6.24
345,1,0,2.0,0,0,2,0,1.0,10000,0.0,8,2,0,116.74,31,11.72
346,1,1,4.0,1,1,1,0,1.0,30000,0.0,8,2,10,64.99,39,2.65
347,0,0,3.0,2,3,3,1,3.0,30000,3.0,8,2,8,97.45,15,1.59
348,0,0,3.0,2,3,3,1,3.0,30000,3.0,8,2,11,135.5,9,9.81
349,1,0,5.0,1,3,2,1,4.0,30000,0.0,8,2,5,59.4,3,3.96
350,0,1,2.0,0,1,1,0,4.0,50000,1.0,8,2,7,98.52,2,5.85
351,0,0,4.0,0,0,2,1,1.0,10000,4.0,8,2,2,100.91,38,5.04
352,0,1,3.0,0,1,2,1,1.0,10000,3.0,8,2,0,116.74,31,2.52
353,0,0,4.0,1,3,2,0,2.0,30000,3.0,8,2,4,57.52,44,15.72
354,1,0,4.0,1,1,1,1,2.0,30000,0.0,8,2,11,79.95,46,11.58
355,1,1,2.0,1,2,1,0,2.0,30000,0.0,8,2,8,133.42,16,7.56
356,0,1,3.0,3,3,3,1,4.0,110000,3.0,8,2,11,135.5,9,1.86
357,0,1,3.0,0,1,1,0,2.0,30000,1.0,8,2,11,79.95,46,15.72
358,1,0,4.0,0,0,1,0,1.0,10000,0.0,8,2,8,133.42,16,2.79
359,1,0,4.0,1,1,1,0,4.0,30000,0.0,8,2,3,114.6,29,11.22
360,1,0,4.0,1,1,1,0,4.0,30000,0.0,8,2,5,59.4,3,5.61
361,0,0,0.0,1,1,1,1,3.0,30000,0.0,8,2,11,79.95,46,2.79
362,0,0,0.0,1,1,1,1,3.0,30000,0.0,8,2,2,100.91,38,11.72
363,0,0,0.0,1,1,1,1,3.0,30000,0.0,8,2,8,133.42,16,5.61
364,1,1,1.0,3,1,3,0,2.0,50000,0.0,8,2,2,100.91,38,1.53
365,1,1,1.0,3,1,3,0,2.0,50000,0.0,8,2,8,133.42,16,2.84
366,1,1,3.0,1,1,2,1,2.0,30000,0.0,8,2,0,116.74,31,4.65
367,1,1,2.0,2,1,4,0,2.0,30000,0.0,8,2,4,57.52,44,5.04
368,0,0,0.0,0,1,2,0,3.0,30000,0.0,8,2,8,133.42,16,4.26
369,1,1,3.0,0,1,3,1,3.0,90000,0.0,8,2,4,57.52,44,2.91
370,1,0,5.0,3,1,4,0,3.0,70000,0.0,8,2,5,93.07,22,5.68
371,1,0,1.0,0,0,1,1,1.0,10000,0.0,8,2,3,62.67,11,3.72
372,1,0,1.0,0,0,1,1,1.0,10000,0.0,8,2,10,136.57,35,5.61
373,1,0,1.0,0,0,2,1,1.0,10000,0.0,8,2,0,86.42,44,15.72
374,0,0,1.0,3,1,3,0,2.0,70000,0.0,8,2,2,100.91,38,7.56
375,0,0,5.0,3,2,3,1,3.0,70000,1.0,8,2,1,95.21,29,6.54
376,0,0,5.0,3,2,3,1,3.0,70000,1.0,8,2,2,100.91,38,7.56
377,0,0,5.0,3,2,3,1,3.0,70000,1.0,8,2,10,64.99,39,8.79
378,0,0,0.0,1,1,2,1,1.0,30000,0.0,8,2,10,136.57,35,11.72
379,1,1,1.0,2,2,1,1,2.0,30000,0.0,8,2,10,136.57,35,7.56
380,1,1,4.0,0,0,2,0,1.0,10000,0.0,8,2,8,133.42,16,2.12
381,1,1,4.0,0,0,2,0,1.0,10000,0.0,8,2,7,98.52,2,11.72
382,0,1,2.0,3,1,3,1,4.0,50000,1.0,8,2,5,59.4,3,15.44
383,0,1,2.0,3,1,3,1,4.0,50000,1.0,8,2,3,62.26,25,9.81
384,1,0,3.0,3,1,4,1,1.0,50000,0.0,8,2,3,62.26,25,7.48
385,0,1,2.0,4,1,4,1,4.0,70000,1.0,8,2,4,57.52,44,6.54
386,1,0,2.0,3,1,3,1,1.0,90000,0.0,8,2,10,136.57,35,11.58
387,0,0,4.0,3,1,3,1,2.0,70000,0.0,8,2,1,95.21,29,8.72
388,0,0,4.0,3,1,3,1,2.0,70000,0.0,8,2,10,64.99,39,13.08
389,0,1,4.0,3,2,3,0,2.0,130000,4.0,8,2,4,57.52,44,18.7
390,0,1,4.0,3,2,3,0,2.0,130000,4.0,8,2,5,59.4,3,5.61
391,0,1,5.0,0,1,4,1,3.0,70000,2.0,8,2,4,57.52,44,13.08
392,1,1,3.0,0,1,3,1,3.0,130000,0.0,8,2,3,62.26,25,3.96
393,0,1,3.0,0,0,1,1,0.0,10000,1.0,8,2,11,79.95,46,8.79
394,0,1,4.0,1,0,3,1,3.0,130000,3.0,3,0,2,81.79,33,13.08
395,0,0,3.0,0,3,3,0,3.0,90000,3.0,3,0,8,53.37,47,2.52
396,1,1,1.0,1,1,2,1,2.0,30000,0.0,3,0,4,58.16,5,2.52
397,1,1,1.0,1,1,2,1,2.0,30000,0.0,3,0,4,58.16,5,2.79
398,0,1,1.0,3,1,4,0,2.0,50000,1.0,3,0,0,131.81,48,5.04
399,0,1,1.0,0,0,1,1,0.0,10000,1.0,3,0,8,53.37,47,4.36
400,1,0,2.0,1,1,1,1,2.0,30000,0.0,3,0,12,135.92,25,7.72
401,1,0,3.0,1,1,1,0,1.0,30000,0.0,3,0,4,107.89,37,5.85
402,0,0,4.0,1,3,3,1,4.0,90000,4.0,3,0,0,131.81,48,13.08
403,1,1,1.0,3,1,4,0,3.0,70000,0.0,3,0,4,53.82,1,2.79
404,1,1,2.0,3,1,3,1,3.0,50000,0.0,3,0,4,58.16,5,9.81
405,0,1,4.0,1,1,2,1,2.0,30000,4.0,3,0,0,141.26,9,4.36
406,1,1,3.0,0,2,2,0,3.0,30000,0.0,3,0,0,131.81,48,11.22
407,1,0,5.0,1,1,2,0,4.0,30000,0.0,3,0,7,147.17,23,5.98
408,1,1,4.0,0,0,2,0,0.0,10000,0.0,3,0,2,81.79,33,2.04
409,0,1,2.0,1,1,3,1,1.0,130000,0.0,3,0,8,53.37,47,7.48
410,0,0,4.0,2,3,3,1,3.0,30000,4.0,3,0,2,68.97,44,5.98
411,0,0,2.0,3,0,3,0,0.0,10000,1.0,3,0,10,64.76,39,2.91
412,1,1,4.0,3,0,3,1,1.0,10000,0.0,3,0,2,101.84,18,7.56
413,0,0,1.0,0,2,3,1,3.0,110000,1.0,3,0,8,53.37,47,11.22
414,1,1,4.0,0,0,2,1,1.0,10000,0.0,3,0,2,101.84,18,11.58
415,1,1,0.0,4,1,3,1,4.0,50000,0.0,3,0,1,128.2,26,7.72
416,1,1,1.0,0,0,1,1,0.0,10000,0.0,3,0,2,68.97,44,1.59
417,0,1,1.0,1,1,1,0,2.0,30000,0.0,3,0,12,135.92,25,7.56
418,0,0,1.0,3,1,3,1,2.0,50000,1.0,3,0,2,81.79,33,11.79
419,1,0,4.0,0,0,1,1,1.0,10000,0.0,3,0,2,81.79,33,6.2
420,1,1,3.0,1,2,1,0,2.0,30000,0.0,3,0,10,122.51,29,14.96
421,1,0,0.0,1,1,2,0,2.0,30000,0.0,3,0,12,135.92,25,13.08
422,0,0,1.0,0,0,2,1,2.0,10000,1.0,3,0,12,135.92,25,15.72
423,1,1,0.0,3,1,3,0,3.0,50000,0.0,3,0,2,101.84,18,7.56
424,1,1,2.0,1,2,3,0,1.0,150000,0.0,3,0,2,101.84,18,9.81
425,0,0,2.0,0,0,2,0,2.0,10000,2.0,3,0,1,128.2,26,6.54
426,0,1,4.0,1,3,2,1,4.0,30000,1.0,3,0,7,147.17,23,13.08
427,1,1,0.0,0,2,4,0,1.0,110000,0.0,3,0,0,141.26,9,3.96
428,1,1,4.0,3,1,3,1,2.0,30000,0.0,3,0,10,64.76,39,11.22
429,1,1,1.0,2,1,3,0,3.0,30000,0.0,3,0,9,143.04,10,1.02
430,0,1,2.0,3,1,3,1,3.0,90000,2.0,3,0,11,61.65,35,10.08
431,1,1,3.0,0,0,1,1,2.0,10000,0.0,3,0,2,81.79,33,4.68
432,1,0,1.0,0,0,1,0,0.0,10000,0.0,3,0,10,122.51,29,7.72
433,0,1,1.0,4,1,3,1,2.0,70000,1.0,3,0,4,58.16,5,2.04
434,1,1,0.0,1,2,2,1,3.0,30000,0.0,3,0,0,131.81,48,4.26
435,0,0,3.0,0,3,2,0,1.0,10000,1.0,3,0,8,53.37,47,7.56
436,1,1,2.0,3,1,3,0,3.0,70000,0.0,3,0,2,101.84,18,5.85
437,0,1,0.0,0,0,2,0,2.0,10000,0.0,3,0,2,55.96,11,4.26
438,1,0,2.0,2,1,4,1,3.0,90000,0.0,3,0,10,122.51,29,11.58
439,0,1,4.0,3,1,3,1,3.0,30000,2.0,3,0,4,53.82,1,14.96
440,0,0,3.0,2,1,3,1,3.0,130000,2.0,3,0,4,107.89,37,11.96
441,1,0,4.0,3,1,4,0,2.0,70000,0.0,3,0,4,146.41,3,2.79
442,1,1,4.0,1,2,4,1,1.0,110000,0.0,3,0,10,64.76,39,6.54
443,0,1,0.0,2,2,2,0,3.0,30000,0.0,1,0,4,85.88,22,15.44
444,1,1,1.0,2,1,4,0,1.0,30000,0.0,1,0,2,68.97,44,4.26
445,1,1,5.0,1,1,1,1,4.0,30000,0.0,1,0,1,128.2,26,5.04
446,1,1,2.0,4,1,3,1,2.0,70000,0.0,1,0,6,129.2,24,3.78
447,1,1,2.0,0,1,3,1,2.0,110000,0.0,1,0,4,53.82,1,2.91
448,1,1,2.0,0,1,3,1,2.0,110000,0.0,1,0,11,101.96,36,2.91
449,0,0,3.0,3,2,3,0,2.0,50000,1.0,1,0,4,107.89,37,11.79
450,1,0,2.0,1,0,1,0,2.0,50000,0.0,1,0,2,81.79,33,9.81
451,0,0,0.0,1,0,1,1,1.0,10000,0.0,1,0,3,68.84,21,8.97
452,0,0,5.0,0,3,3,1,3.0,130000,4.0,1,0,11,95.55,18,1.53
453,0,1,3.0,0,2,1,1,0.0,10000,2.0,1,0,6,129.2,24,4.68
454,0,0,3.0,3,2,3,1,2.0,50000,3.0,1,0,2,55.96,11,13.08
455,0,1,0.0,3,0,4,0,2.0,50000,0.0,1,0,2,68.97,44,5.85
456,1,0,2.0,0,1,1,0,4.0,30000,0.0,1,0,8,137.34,37,1.94
457,1,1,0.0,2,1,2,1,3.0,30000,0.0,1,0,11,95.55,18,1.06
458,1,1,2.0,4,1,3,0,2.0,130000,0.0,1,0,1,128.2,26,3.72
459,0,1,0.0,2,1,3,1,1.0,30000,0.0,1,0,3,149.75,43,1.06
460,1,1,4.0,3,1,4,0,4.0,70000,0.0,1,0,11,101.96,36,4.68
461,1,1,4.0,3,1,4,0,4.0,70000,0.0,1,0,11,101.96,36,13.08
462,0,1,1.0,0,0,2,1,1.0,10000,1.0,1,0,4,85.88,22,5.98
463,1,0,2.0,0,0,1,1,2.0,10000,0.0,1,0,2,68.97,44,8.72
464,1,0,2.0,0,0,1,1,2.0,10000,0.0,1,0,4,85.88,22,6.54
465,0,0,4.0,0,0,1,0,2.0,10000,1.0,1,0,0,117.86,37,6.54
466,1,1,0.0,1,1,2,0,4.0,50000,0.0,1,0,2,101.84,18,8.97
467,1,0,3.0,0,1,2,0,3.0,30000,0.0,1,0,12,106.16,32,13.08
468,1,0,2.0,2,1,3,1,2.0,110000,0.0,1,0,2,101.84,18,1.06
469,0,1,2.0,0,0,1,1,1.0,10000,2.0,1,0,2,68.97,44,1.59
470,1,1,3.0,0,0,1,1,1.0,10000,0.0,1,0,4,107.89,37,2.12
471,1,1,3.0,3,2,3,0,3.0,130000,0.0,1,0,0,131.81,48,1.53
472,1,0,3.0,1,1,1,0,2.0,30000,0.0,1,0,9,126.88,43,6.54
473,0,1,2.0,3,1,4,0,3.0,50000,1.0,1,0,9,126.88,43,10.08
474,0,1,2.0,3,1,4,0,3.0,50000,1.0,1,0,9,126.88,43,5.61
475,1,1,5.0,1,3,3,0,2.0,70000,0.0,1,0,2,81.79,33,3.12
476,0,1,5.0,3,1,3,1,3.0,50000,0.0,1,0,2,81.79,33,5.61
477,1,1,2.0,0,0,1,0,0.0,10000,0.0,1,0,0,96.55,32,4.68
478,1,1,2.0,3,2,3,0,3.0,150000,0.0,1,0,12,106.16,32,8.97
479,1,0,2.0,4,1,3,1,2.0,70000,0.0,1,0,3,112.52,43,13.08
480,0,0,0.0,0,0,2,1,2.0,10000,0.0,1,0,6,129.2,24,5.61
481,0,1,4.0,0,0,1,1,2.0,50000,4.0,1,0,7,137.46,13,7.8
482,1,0,1.0,3,2,3,0,3.0,150000,0.0,1,0,2,101.84,18,6.54
483,1,0,2.0,3,1,3,1,4.0,50000,0.0,1,0,0,117.86,37,2.91
484,1,1,4.0,3,1,3,1,2.0,50000,0.0,1,0,1,128.2,26,4.26
485,1,0,1.0,1,1,2,1,2.0,30000,0.0,1,0,11,95.55,18,4.68
486,1,1,1.0,1,1,2,1,3.0,30000,0.0,1,0,11,117.04,2,11.72
487,0,1,4.0,1,1,2,1,3.0,30000,2.0,1,0,3,112.52,43,14.96
488,1,0,1.0,4,1,3,1,2.0,110000,0.0,1,0,2,68.97,44,11.79
489,0,1,3.0,0,1,1,0,3.0,30000,1.0,1,0,2,81.79,33,10.08
490,0,1,1.0,0,2,4,1,1.0,110000,1.0,1,0,3,149.75,43,9.81
491,1,0,3.0,1,1,4,1,2.0,130000,0.0,1,0,11,101.96,36,4.68
492,0,0,4.0,0,3,2,1,4.0,30000,4.0,1,0,9,126.88,43,6.2
493,1,0,1.0,1,1,1,0,2.0,30000,0.0,1,0,3,149.75,43,7.48
494,0,0,4.0,0,0,1,1,2.0,10000,4.0,1,0,11,117.04,2,5.68
495,0,1,1.0,4,1,4,0,2.0,70000,1.0,1,0,6,129.2,24,5.28
496,0,0,4.0,1,0,2,1,3.0,30000,4.0,1,0,2,55.96,11,5.85
497,1,0,3.0,0,2,3,1,4.0,90000,0.0,1,0,6,129.2,24,13.08
498,1,1,1.0,1,1,1,1,3.0,30000,0.0,1,0,2,101.84,18,11.22
499,0,0,5.0,2,3,3,0,3.0,30000,5.0,1,0,1,128.2,26,7.75
500,1,0,2.0,3,0,3,0,3.0,50000,0.0,1,0,2,77.32,4,14.96
501,0,1,4.0,1,2,3,1,3.0,110000,3.0,4,1,12,72.61,18,10.08
502,0,0,0.0,4,2,3,1,3.0,70000,0.0,4,1,6,109.93,3,4.65
503,0,1,4.0,1,2,1,1,3.0,30000,4.0,4,1,6,119.3,15,3.78
504,0,1,1.0,4,1,3,1,4.0,130000,1.0,4,1,6,109.93,3,5.98
505,0,0,1.0,4,1,3,1,1.0,70000,0.0,4,1,9,67.2,27,13.08
506,1,1,4.0,3,1,4,0,4.0,50000,0.0,4,1,1,139.19,16,6.2
507,0,0,2.0,0,3,3,0,3.0,90000,2.0,4,1,1,139.19,16,2.79
508,0,0,0.0,4,1,4,1,2.0,90000,0.0,4,1,1,53.01,20,11.58
509,1,1,3.0,1,1,1,1,4.0,30000,0.0,4,1,3,118.36,34,1.53
510,1,0,4.0,1,1,4,1,2.0,110000,0.0,4,1,5,145.6,3,7.8
511,1,1,4.0,2,1,0,1,2.0,50000,0.0,4,1,9,67.2,27,3.9
512,1,0,4.0,1,1,1,1,3.0,30000,0.0,4,1,9,121.44,25,1.59
513,1,0,2.0,1,1,2,1,4.0,30000,0.0,4,1,12,108.22,48,3.9
514,0,0,4.0,1,1,4,1,2.0,110000,2.0,4,1,3,118.36,34,11.58
515,1,0,2.0,1,0,1,0,2.0,30000,0.0,4,1,10,126.24,14,6.54
516,1,1,4.0,1,1,3,0,3.0,70000,0.0,4,1,6,124.36,45,5.85
517,1,0,2.0,0,0,1,1,1.0,10000,0.0,4,1,6,109.93,3,8.72
518,1,1,5.0,3,1,3,1,2.0,50000,0.0,4,1,3,67.01,15,11.72
519,1,0,2.0,3,1,3,0,2.0,50000,0.0,4,1,3,118.36,34,3.88
520,0,0,1.0,3,1,4,1,2.0,50000,1.0,4,1,2,140.57,47,4.26
521,1,1,2.0,0,0,2,0,0.0,10000,0.0,4,1,3,118.36,34,8.97
522,1,0,4.0,3,1,4,1,3.0,50000,0.0,4,1,1,53.01,20,7.8
523,1,1,2.0,3,1,4,1,3.0,70000,0.0,4,1,1,139.19,16,11.58
524,0,0,5.0,0,0,1,1,1.0,10000,3.0,4,1,1,139.19,16,13.08
525,1,0,4.0,1,1,1,0,3.0,30000,0.0,4,1,6,124.36,45,8.97
526,0,0,1.0,1,1,1,0,4.0,30000,1.0,4,1,3,67.01,15,13.08
527,1,0,2.0,4,1,3,1,2.0,90000,0.0,4,1,3,118.36,34,3.1
528,1,0,2.0,4,1,3,1,2.0,90000,0.0,4,1,3,67.01,15,6.2
529,1,0,2.0,1,1,1,0,3.0,30000,0.0,4,1,10,126.24,14,6.24
530,0,1,5.0,3,3,4,1,3.0,50000,5.0,4,1,6,119.3,15,1.59
531,0,0,2.0,0,0,2,0,1.0,10000,2.0,4,1,3,118.36,34,1.59
532,0,0,2.0,0,0,2,0,1.0,10000,2.0,4,1,5,145.6,3,1.59
533,0,1,3.0,1,1,2,1,4.0,30000,2.0,4,1,1,139.19,16,1.59
534,0,1,5.0,2,3,2,1,2.0,30000,3.0,4,1,2,52.06,14,2.12
535,1,1,2.0,1,2,1,0,3.0,30000,0.0,4,1,2,52.06,14,13.08
536,0,0,0.0,3,3,3,0,2.0,50000,0.0,4,1,3,118.36,34,7.56
537,0,1,4.0,3,1,3,1,2.0,70000,1.0,4,1,1,139.19,16,3.96
538,0,1,3.0,1,1,3,1,3.0,90000,2.0,4,1,10,126.24,14,2.79
539,0,0,0.0,1,1,2,1,4.0,30000,0.0,4,1,1,53.01,20,11.79
540,0,0,1.0,2,1,2,1,3.0,30000,1.0,4,1,5,81.85,26,4.26
541,0,0,2.0,0,3,3,0,3.0,150000,2.0,4,1,5,81.85,26,8.97
542,0,1,3.0,0,0,2,1,0.0,10000,1.0,4,1,1,140.19,40,6.54
543,1,1,0.0,3,2,3,1,2.0,50000,0.0,4,1,1,139.19,16,11.79
544,0,1,4.0,0,0,1,1,1.0,10000,4.0,4,1,4,53.13,46,3.12
545,1,0,5.0,3,0,4,1,1.0,70000,0.0,4,1,10,126.24,14,4.65
546,1,1,4.0,1,1,1,0,4.0,30000,0.0,4,1,5,81.85,26,4.68
547,1,0,5.0,1,0,2,0,4.0,30000,0.0,4,1,6,62.27,26,4.65
548,1,0,4.0,3,1,3,1,1.0,110000,0.0,4,1,4,53.13,46,9.35
549,1,0,5.0,0,0,1,1,1.0,10000,0.0,4,1,8,117.4,47,11.96
550,1,0,0.0,0,2,1,0,2.0,30000,0.0,4,1,1,140.19,40,11.22
551,0,0,3.0,2,1,2,1,4.0,30000,2.0,4,1,1,139.19,16,4.68
552,1,1,0.0,3,0,3,1,2.0,50000,0.0,4,1,2,140.57,47,3.12
553,0,0,4.0,0,0,1,0,1.0,10000,4.0,4,1,2,140.57,47,6.54
554,1,0,2.0,0,0,1,0,1.0,10000,0.0,4,1,6,119.3,15,3.1
555,0,0,3.0,3,1,3,1,4.0,70000,2.0,4,1,3,118.36,34,4.65
556,0,0,3.0,1,1,1,0,3.0,30000,2.0,4,1,4,53.13,46,9.81
557,1,1,3.0,0,0,1,0,1.0,10000,0.0,4,1,6,137.7,30,2.91
558,1,1,4.0,1,1,2,0,4.0,30000,0.0,4,1,3,118.36,34,11.96
559,1,1,4.0,4,1,3,0,2.0,70000,0.0,0,2,8,122.16,12,3.93
560,0,0,3.0,3,3,4,1,2.0,50000,3.0,0,2,12,139.36,46,1.06
561,0,0,5.0,0,0,2,1,1.0,10000,1.0,0,2,1,77.7,2,4.26
562,1,1,2.0,1,1,2,0,1.0,30000,0.0,0,2,1,79.13,42,5.86
563,0,0,3.0,3,3,4,1,3.0,50000,0.0,0,2,7,73.02,15,0.93
564,0,0,3.0,0,2,1,1,1.0,10000,2.0,0,2,2,94.69,45,1.87
565,1,0,4.0,0,0,2,0,1.0,10000,0.0,0,2,2,104.3,45,3.86
566,1,1,5.0,2,1,3,0,3.0,30000,0.0,0,2,8,95.15,22,3.74
567,0,1,4.0,0,3,4,1,3.0,150000,4.0,0,2,4,120.09,13,8.97
568,1,0,4.0,1,1,2,0,3.0,30000,0.0,0,2,3,109.03,32,5.61
569,1,0,0.0,0,0,1,0,1.0,10000,0.0,0,2,0,108.02,30,7.72
570,0,1,5.0,1,3,2,1,4.0,30000,4.0,2,2,11,86.21,27,5.04
571,0,1,3.0,1,3,1,0,4.0,30000,3.0,2,2,4,68.15,18,1.02
572,1,0,4.0,1,1,2,0,1.0,30000,0.0,2,2,1,145.52,24,5.86
573,1,0,3.0,2,1,0,0,4.0,30000,0.0,2,2,9,106.1,36,7.8
574,1,0,1.0,0,0,1,0,2.0,10000,0.0,2,2,7,105.74,15,3.12
575,0,0,1.0,0,0,2,1,1.0,10000,1.0,2,2,4,58.27,25,6.54
576,1,1,3.0,3,1,3,0,3.0,50000,0.0,2,2,10,115.05,25,5.98
577,0,1,2.0,1,1,2,1,2.0,30000,2.0,2,2,6,106.2,44,3.78
578,1,1,0.0,2,1,0,1,3.0,30000,0.0,2,2,5,123.02,17,4.36
579,1,1,1.0,0,0,2,1,2.0,10000,0.0,2,2,9,106.1,36,11.79
580,0,1,1.0,3,1,4,1,3.0,90000,0.0,2,2,1,129.5,38,8.79
581,0,0,1.0,0,1,1,0,3.0,50000,1.0,2,2,9,106.1,36,2.79
582,1,0,1.0,1,0,3,0,1.0,70000,0.0,2,2,7,140.9,14,2.79
583,1,0,4.0,1,1,1,0,4.0,30000,0.0,2,2,12,66.18,9,3.96
584,1,0,0.0,2,1,3,1,4.0,30000,0.0,2,2,7,140.9,14,4.68
585,1,0,0.0,2,1,3,1,4.0,30000,0.0,2,2,12,51.47,7,2.64
586,1,0,2.0,3,1,3,0,2.0,30000,0.0,2,2,6,106.2,44,6.54
587,0,1,0.0,0,0,2,1,1.0,10000,0.0,2,2,1,145.52,24,10.08
588,1,1,5.0,2,1,1,0,3.0,30000,0.0,2,2,1,129.5,38,11.22
589,1,0,3.0,3,1,4,0,3.0,50000,0.0,2,2,9,106.1,36,3.12
590,1,0,3.0,3,1,4,0,3.0,50000,0.0,2,2,9,106.1,36,9.81
591,0,1,4.0,0,1,3,1,1.0,90000,1.0,2,2,9,106.1,36,5.61
592,1,1,0.0,3,3,3,1,3.0,50000,0.0,2,2,0,84.97,21,7.48
593,1,1,0.0,3,3,3,1,3.0,50000,0.0,2,2,10,115.05,25,1.02
594,0,1,2.0,4,1,3,1,3.0,70000,0.0,2,2,3,64.84,33,9.81
595,1,0,0.0,3,2,4,1,3.0,150000,0.0,2,2,1,145.52,24,3.96
596,0,1,2.0,3,1,3,1,1.0,50000,2.0,2,2,12,51.47,7,2.64
597,0,1,3.0,1,1,1,0,4.0,30000,1.0,2,2,6,106.2,44,5.85
598,1,0,1.0,3,1,3,1,4.0,50000,0.0,2,2,1,129.5,38,2.91
599,0,1,3.0,0,0,2,0,1.0,10000,1.0,2,2,9,51.27,48,6.2
600,1,1,2.0,0,3,2,1,2.0,30000,0.0,2,2,2,62.71,31,4.36
601,0,1,0.0,1,1,1,1,4.0,30000,0.0,2,2,5,109.21,36,1.53
602,1,1,4.0,0,0,2,0,1.0,10000,0.0,2,2,0,84.97,21,4.26
603,0,1,5.0,1,1,2,1,4.0,30000,1.0,2,2,0,84.97,21,15.72
604,1,0,4.0,4,1,4,1,1.0,130000,0.0,2,2,2,62.71,31,6.54
605,1,1,3.0,3,1,4,0,3.0,70000,0.0,2,2,6,106.2,44,7.48
606,1,0,2.0,3,1,3,1,2.0,110000,0.0,2,2,7,140.9,14,15.44
607,1,0,0.0,0,0,2,0,2.0,10000,0.0,2,2,3,64.84,33,11.58
608,1,1,5.0,1,1,3,1,4.0,130000,0.0,2,2,10,115.05,25,2.79
609,1,0,1.0,1,3,2,1,3.0,30000,0.0,2,2,11,82.61,20,7.8
610,1,1,4.0,3,1,4,1,4.0,50000,0.0,2,2,9,118.25,41,6.2
611,0,0,1.0,2,1,4,0,1.0,30000,0.0,2,2,1,145.52,24,9.81
612,0,0,3.0,2,1,2,1,3.0,30000,3.0,2,2,11,86.21,27,11.58
613,0,1,1.0,0,0,1,1,1.0,10000,1.0,2,2,9,118.25,41,7.56
614,1,1,5.0,3,2,3,0,3.0,70000,0.0,2,2,1,145.52,24,11.58
615,0,0,4.0,4,2,4,1,4.0,70000,4.0,2,2,0,84.97,21,14.96
